id,text
2118,"Title: Strix: Explicit Reactive Synthesis Strikes Back!
Venue: cav
Authors: Philipp J. Meyer, Salomon Sickert, Michael Luttenberger
Abstract: Strix is a new tool for reactive LTL synthesis combining a direct translation of LTL formulas into deterministic parity automata (DPA) and an efficient, multi-threaded explicit state solver for parity games. In brief, Strix (1) decomposes the given formula into simpler formulas, (2) translates these on-the-fly into DPAs based on the queries of the parity game solver, (3) composes the DPAs into a parity game, and at the same time already solves the intermediate games using strategy iteration, and (4) finally translates the winning strategy, if it exists, into a Mealy machine or an AIGER circuit with optional minimization using external tools. We experimentally demonstrate the applicability of our approach by a comparison with Party, BoSy, and ltlsynt using the syntcomp2017 benchmarks. In these experiments, our prototype can compete with BoSy and ltlsynt with only Party performing slightly better. In particular, our prototype successfully synthesizes the full and unmodified LTL specification of the AMBA protocol for \(n=2\) masters.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2119,"Title: Quasi-Optimal Partial Order Reduction.
Venue: cav
Authors: Camille Coti, Laure Petrucci, César Rodríguez, Marcelo Sousa
Abstract: A dynamic partial order reduction (DPOR) algorithm is optimal when it always explores at most one representative per Mazurkiewicz trace. Existing literature suggests that the reduction obtained by the non-optimal, state-of-the-art Source-DPOR (SDPOR) algorithm is comparable to optimal DPOR. We show the first program with O(n)\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\mathop {\mathcal {O}}(n)$$\end{document} Mazurkiewicz traces where SDPOR explores O(2n)\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\mathop {\mathcal {O}}(2^n)$$\end{document} redundant schedules. We furthermore identify the cause of this blow-up as an NP-hard problem. Our main contribution is a new approach, called Quasi-Optimal POR, that can arbitrarily approximate an optimal exploration using a provided constant k. We present an implementation of our method in a new tool called Dpu using specialised data structures. Experiments with Dpu, including Debian packages, show that optimality is achieved with low values of k, outperforming state-of-the-art tools.
Semantic Scholar venue: Formal methods in system design
Publication types: JournalArticle
Fields of study: Computer Science"
2123,"Title: Sound Value Iteration.
Venue: cav
Authors: Mohammadsadegh Mohagheghi, Anahita Khademi
Abstract: Algorithmic analysis of Markov decision processes (MDP) and stochastic games (SG) in practice relies on value-iteration (VI) algorithms. Since basic VI does not provide guarantees on the precision of the result, variants of VI have been proposed that offer such guarantees. In particular, sound value iteration (SVI) not only provides precise lower and upper bounds on the result, but also converges faster in the presence of probabilistic cycles. Unfortunately, it is neither applicable to SG, nor to MDP with end components. In this paper, we extend SVI and cover both cases. The technical challenge consists mainly in proper treatment of end components, which require different handling than in the literature. Moreover, we provide several optimizations of SVI. Finally, we evaluate our prototype implementation experimentally to demonstrate its potential on systems with probabilistic cycles.
Semantic Scholar venue: International Symposium on Games, Automata, Logics and Formal Verification
Publication types: JournalArticle
Fields of study: Computer Science|Engineering"
2124,"Title: Understanding and Extending Incremental Determinization for 2QBF.
Venue: cav
Authors: Markus N. Rabe, Leander Tentrup, Cameron Rasmussen, Sanjit A. Seshia
Abstract: Incremental determinization is a recently proposed algorithm for solving quantified Boolean formulas with one quantifier alternation. In this paper, we formalize incremental determinization as a set of inference rules to help understand the design space of similar algorithms. We then present additional inference rules that extend incremental determinization in two ways. The first extension integrates the popular CEGAR principle and the second extension allows us to analyze different cases in isolation. The experimental evaluation demonstrates that the extensions significantly improve the performance.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2125,"Title: The Proof Complexity of SMT Solvers.
Venue: cav
Authors: Michał Moskal
Abstract: The resolution proof system has been enormously helpful in deepening our understanding of conflict-driven clause-learning (\(\mathsf {CDCL}\)) SAT solvers. In the interest of providing a similar proof complexity-theoretic analysis of satisfiability modulo theories (SMT) solvers, we introduce a generalization of resolution called Res(T). We show that many of the known results comparing resolution and \(\mathsf {CDCL}\) solvers lift to the SMT setting, such as the result of Pipatsrisawat and Darwiche showing that \(\mathsf {CDCL}\) solvers with “perfect” non-deterministic branching and an asserting clause-learning scheme can polynomially simulate general resolution. We also describe a stronger version of Res(T), \(\mathsf {Res}^*\)(T), capturing SMT solvers allowing introduction of new literals. We analyze the theory EUF of equality with uninterpreted functions, and show that the \(\mathsf {Res}^*(\mathrm {EUF})\) system is able to simulate an earlier calculus introduced by Bjorner and de Moura for the purpose of analyzing \(\mathsf {DPLL}\)(EUF). Further, we show that \(\mathsf {Res}^*(\mathrm {EUF})\) (and thus SMT algorithms with clause learning over EUF, new literal introduction rules and perfect branching) can simulate the Frege proof system, which is well-known to be far more powerful than resolution. Finally, we prove under the Exponential Time Hypothesis (ETH) that any reduction from EUF to SAT (such as the Ackermann reduction) must, in the worst case, produce an instance of size \(\varOmega (n \log n)\) from an instance of size n.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2126,"Title: Propositional Dynamic Logic for Higher-Order Functional Programs.
Venue: cav
Authors: 
Abstract: We present an extension of propositional dynamic logic called HOT-PDL for specifying temporal properties of higher-order functional programs. The semantics of HOT-PDL is defined over Higher-Order Traces (HOTs) that model execution traces of higher-order programs. A HOT is a sequence of events such as function calls and returns, equipped with two kinds of pointers inspired by the notion of justification pointers from game semantics: one for capturing the correspondence between call and return events, and the other for capturing higher-order control flow involving a function that is passed to or returned by a higher-order function. To allow traversal of the new kinds of pointers, HOT-PDL extends PDL with new path expressions. The extension enables HOT-PDL to specify interesting properties of higher-order programs, including stack-based access control properties and those definable using dependent refinement types. We show that HOT-PDL model checking of higher-order functional programs over bounded integers is decidable via a reduction to modal \(\mu \)-calculus model checking of higher-order recursion schemes.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2127,"Title: Symbolic Liveness Analysis of Real-World Software.
Venue: cav
Authors: Daniel Schemmel, Julian Büning, Oscar Soria Dustmann, Thomas Noll, Klaus Wehrle
Abstract: Liveness violation bugs are notoriously hard to detect, especially due to the difficulty inherent in applying formal methods to real-world programs. We present a generic and practically useful liveness property which defines a program as being live as long as it will eventually either consume more input or terminate. We show that this property naturally maps to many different kinds of real-world programs.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2128,"Title: Fast Numerical Program Analysis with Reinforcement Learning.
Venue: cav
Authors: Gagandeep Singh, Markus Püschel, Martin Vechev
Abstract: We show how to leverage reinforcement learning (RL) in order to speed up static program analysis. The key insight is to establish a correspondence between concepts in RL and those in analysis: a state in RL maps to an abstract program state in analysis, an action maps to an abstract transformer, and at every state, we have a set of sound transformers (actions) that represent different trade-offs between precision and performance. At each iteration, the agent (analysis) uses a policy learned offline by RL to decide on the transformer which minimizes loss of precision at fixpoint while improving analysis performance. Our approach leverages the idea of online decomposition (applicable to popular numerical abstract domains) to define a space of new approximate transformers with varying degrees of precision and performance. Using a suitably designed set of features that capture key properties of abstract program states and available actions, we then apply Q-learning with linear function approximation to compute an optimized context-sensitive policy that chooses transformers during analysis. We implemented our approach for the notoriously expensive Polyhedra domain and evaluated it on a set of Linux device drivers that are expensive to analyze. The results show that our approach can yield massive speedups of up to two orders of magnitude while maintaining precision at fixpoint.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2129,"Title: Deciding Probabilistic Bisimilarity Distance One for Labelled Markov Chains.
Venue: cav
Authors: Qiyi Tang, Franck van Breugel
Abstract: Probabilistic bisimilarity is an equivalence relation that captures which states of a labelled Markov chain behave the same. Since this behavioural equivalence only identifies states that transition to states that behave exactly the same with exactly the same probability, this notion of equivalence is not robust. Probabilistic bisimilarity distances provide a quantitative generalization of probabilistic bisimilarity. The distance of states captures the similarity of their behaviour. The smaller the distance, the more alike the states behave. In particular, states are probabilistic bisimilar if and only if their distance is zero. This quantitative notion is robust in that small changes in the transition probabilities result in small changes in the distances.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2131,"Title: Formally Verified Montgomery Multiplication.
Venue: cav
Authors: Christoph Walther
Abstract: We report on a machine assisted verification of an efficient implementation of Montgomery Multiplication which is a widely used method in cryptography for efficient computation of modular exponentiation. We shortly describe the method, give a brief survey of the VeriFun system used for verification, present the formal proofs and report on the effort for creating them. Our work uncovered a serious fault in a published algorithm for computing multiplicative inverses based on Newton-Raphson iteration, thus providing further evidence for the benefit of computer-aided verification.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference|Review
Fields of study: Computer Science"
2132,"Title: Learning Abstractions for Program Synthesis.
Venue: cav
Authors: Hamid Bagheri
Abstract: Many example-guided program synthesis techniques use abstractions to prune the search space. While abstraction-based synthesis has proven to be very powerful, a domain expert needs to provide a suitable abstract domain, together with the abstract transformers of each DSL construct. However, coming up with useful abstractions can be non-trivial, as it requires both domain expertise and knowledge about the synthesizer. In this paper, we propose a new technique for learning abstractions that are useful for instantiating a general synthesis framework in a new domain. Given a DSL and a small set of training problems, our method uses tree interpolation to infer reusable predicate templates that speed up synthesis in a given domain. Our method also learns suitable abstract transformers by solving a certain kind of second-order constraint solving problem in a data-driven way. We have implemented the proposed method in a tool called ATLAS and evaluate it in the context of the BLAZE meta-synthesizer. Our evaluation shows that (a) ATLAS can learn useful abstract domains and transformers from few training problems, and (b) the abstractions learned by ATLAS allow BLAZE to achieve significantly better results compared to manually-crafted abstractions.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2133,"Title: From Programs to Interpretable Deep Models and Back.
Venue: cav
Authors: Eran Yahav
Abstract: We demonstrate how deep learning over programs is used to provide (preliminary) augmented programmer intelligence. In the first part, we show how to tackle tasks like code completion, code summarization, and captioning. We describe a general path-based representation of source code that can be used across programming languages and learning tasks, and discuss how this representation enables different learning algorithms. In the second part, we describe techniques for extracting interpretable representations from deep models, shedding light on what has actually been learned in various tasks.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2134,"Title: Lazy Self-composition for Security Verification.
Venue: cav
Authors: Weikun Yang, Yakir Vizel, Pramod Subramanyan, Aarti Gupta, Sharad Malik
Abstract: The secure information flow problem, which checks whether low-security outputs of a program are influenced by high-security inputs, has many applications in verifying security properties in programs. In this paper we present lazy self-composition, an approach for verifying secure information flow. It is based on self-composition, where two copies of a program are created on which a safety property is checked. However, rather than an eager duplication of the given program, it uses duplication lazily to reduce the cost of verification. This lazy self-composition is guided by an interplay between symbolic taint analysis on an abstract (single copy) model and safety verification on a refined (two copy) model. We propose two verification methods based on lazy self-composition. The first is a CEGAR-style procedure, where the abstract model associated with taint analysis is refined, on demand, by using a model generated by lazy self-composition. The second is a method based on bounded model checking, where taint queries are generated dynamically during program unrolling to guide lazy self-composition and to conclude an adequate bound for correctness. We have implemented these methods on top of the SeaHorn verification platform and our evaluations show the effectiveness of lazy self-composition.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2135,"Title: Partial Order Aware Concurrency Sampling.
Venue: cav
Authors: Xinhao Yuan, Junfeng Yang, Ronghui Gu
Abstract: We present POS, a concurrency testing approach that samples the partial order of concurrent programs. POS uses a novel priority-based scheduling algorithm that dynamically reassigns priorities regarding the partial order information and formally ensures that each partial order will be explored with significant probability. POS is simple to implement and provides a probabilistic guarantee of error detection better than state-of-the-art sampling approaches. Evaluations show that POS is effective in covering the partial-order space of micro-benchmarks and finding concurrency bugs in real-world programs, such as Firefox’s JavaScript engine SpiderMonkey.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2137,"Title: Safety-Aware Apprenticeship Learning.
Venue: cav
Authors: Ahmed Faisal Abdelrahman, Alex Mitrevski, Paul G. Ploger
Abstract: Apprenticeship learning (AL) is a class of ""learning from demonstrations"" techniques where the reward function of a Markov Decision Process (MDP) is unknown to the learning agent and the agent has to derive a good policy by observing an expert's demonstrations. In this paper, we study the problem of how to make AL algorithms inherently safe while still meeting its learning objective. We consider a setting where the unknown reward function is assumed to be a linear combination of a set of state features, and the safety property is specified in Probabilistic Computation Tree Logic (PCTL). By embedding probabilistic model checking inside AL, we propose a novel counterexample-guided approach that can ensure both safety and performance of the learned policy. We demonstrate the effectiveness of our approach on several challenging AL scenarios where safety is essential.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2138,"Title: Computer Aided Verification - 30th International Conference, CAV 2018, Held as Part of the Federated Logic Conference, FloC 2018, Oxford, UK, July 14-17, 2018, Proceedings, Part I
Venue: cav
Authors: 
Abstract: We present pretend synchrony , a new approach to verifying distributed systems, based on the observation that while distributed programs must execute asynchronously, we can often soundly treat them as if they were synchronous when verifying their correctness. To do so, we compute a synchronization , a semantically equivalent program where all sends, receives, and message buffers, have been replaced by simple assignments, yielding a program that can be verified using Floyd-Hoare style Verification Conditions and SMT. We implement our approach as a framework for writing verified distributed programs in Go and evaluate it with four challenging case studies— the classic two-phase commit protocol, the Raft leader election protocol, single-decree Paxos protocol, and a Multi-Paxos based distributed key-value store. We find that pretend synchrony allows us to develop performant systems while making verification of functional correctness simpler by reducing manually specified invariants by a factor of 6, and faster , by reducing checking time by three orders of magnitude."
2139,"Title: Computer Aided Verification - 30th International Conference, CAV 2018, Held as Part of the Federated Logic Conference, FloC 2018, Oxford, UK, July 14-17, 2018, Proceedings, Part II
Venue: cav
Authors: 
Abstract: We present pretend synchrony , a new approach to verifying distributed systems, based on the observation that while distributed programs must execute asynchronously, we can often soundly treat them as if they were synchronous when verifying their correctness. To do so, we compute a synchronization , a semantically equivalent program where all sends, receives, and message buffers, have been replaced by simple assignments, yielding a program that can be verified using Floyd-Hoare style Verification Conditions and SMT. We implement our approach as a framework for writing verified distributed programs in Go and evaluate it with four challenging case studies— the classic two-phase commit protocol, the Raft leader election protocol, single-decree Paxos protocol, and a Multi-Paxos based distributed key-value store. We find that pretend synchrony allows us to develop performant systems while making verification of functional correctness simpler by reducing manually specified invariants by a factor of 6, and faster , by reducing checking time by three orders of magnitude."
2140,"Title: Automated Formal Synthesis of Digital Controllers for State-Space Physical Plants.
Venue: cav
Authors: Alessandro Abate, Iury Bessa, Dario Cattaruzza, Lucas Cordeiro, Cristina David, Pascal Kesseli, Daniel Kroening, Elizabeth Polgreen
Abstract: We present a sound and automated approach to synthesize safe digital feedback controllers for physical plants represented as linear, time-invariant models. Models are given as dynamical equations with inputs, evolving over a continuous state space and accounting for errors due to the digitization of signals by the controller. Our counterexample guided inductive synthesis (CEGIS) approach has two phases: We synthesize a static feedback controller that stabilizes the system but that may not be safe for all initial conditions. Safety is then verified either via BMC or abstract acceleration; if the verification step fails, a counterexample is provided to the synthesis engine and the process iterates until a safe controller is obtained. We demonstrate the practical value of this approach by automatically synthesizing safe controllers for intricate physical plant models from the digital control literature.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2141,"Title: Classification and Coverage-Based Falsification for Embedded Control Systems.
Venue: cav
Authors: Arvind Adimoolam, Thao Dang, Alexandre Donzé, James Kapinski, Xiaoqing Jin
Abstract: A new coverage measure for continuous signals and a new falsification technique that leverages the measure to efficiently identify falsifying traces is presented and an industrial example from an automotive fuel cell application is used to compare the new approach against existing falsification tools.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2142,"Title: Repairing Decision-Making Programs Under Uncertainty.
Venue: cav
Authors: Charles Yoe
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2143,"Title: Context-Sensitive Dynamic Partial Order Reduction.
Venue: cav
Authors: Elvira Albert, Maria Garcia de la Banda, Miguel Gómez-Zamalloa, Miguel Isabel, Peter J. Stuckey
Abstract: Context-sensitive DPOR is presented, an extension of DPOR that uses context-sensitive independence, where two steps might be independent only in the particular context explored, and it is shown theoretically and experimentally how context- sensitive DPOR can achieve exponential gains.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2145,"Title: GPUDrano: Detecting Uncoalesced Accesses in GPU Programs.
Venue: cav
Authors: Rajeev Alur, Joseph Devietti, Omar S. Navarro Leija, Nimit Singhania
Abstract: A scalable static analysis that detects uncoalesced global memory accesses in CUDA programs and formalizes the GPUDrano static analysis and compares it empirically against a dynamic analysis to demonstrate that false positives are rare for most programs.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2146,"Title: Verified Compilation of Space-Efficient Reversible Circuits.
Venue: cav
Authors: Matthew Amy, Martin Roetteler, Krysta M. Svore
Abstract: The generation of reversible circuits from high-level code is an important problem in several application domains, including low-power electronics and quantum computing. Existing tools compile and optimize reversible circuits for various metrics, such as the overall circuit size or the total amount of space required to implement a given function reversibly. However, little effort has been spent on verifying the correctness of the results, an issue of particular importance in quantum computing. There, compilation allows not only mapping to hardware, but also the estimation of resources required to implement a given quantum algorithm, a process that is crucial for identifying which algorithms will outperform their classical counterparts. We present a reversible circuit compiler called ReVerC, which has been formally verified in F* and compiles circuits that operate correctly with respect to the input program. Our compiler compiles the Revs language to combinational reversible circuits with as few ancillary bits as possible, and provably cleans temporary values.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science|Physics|Mathematics"
2147,"Title: Value Iteration for Long-Run Average Reward in Markov Decision Processes.
Venue: cav
Authors: Pranav Ashok, Krishnendu Chatterjee, Przemysław Daca, Jan Křetínský, Tobias Meggendorfer
Abstract: Markov decision processes (MDPs) are standard models for probabilistic systems with non-deterministic behaviours. Long-run average rewards provide a mathematically elegant formalism for expressing long term performance. Value iteration (VI) is one of the simplest and most efficient algorithmic approaches to MDPs with other properties, such as reachability objectives. Unfortunately, a naive extension of VI does not work for MDPs with long-run average rewards, as there is no known stopping criterion. In this work our contributions are threefold. (1) We refute a conjecture related to stopping criteria for MDPs with long-run average rewards. (2) We present two practical algorithms for MDPs with long-run average rewards based on VI. First, we show that a combination of applying VI locally for each maximal end-component (MEC) and VI for reachability objectives can provide approximation guarantees. Second, extending the above approach with a simulation-guided on-demand variant of VI, we present an anytime algorithm that is able to deal with very large models. (3) Finally, we present experimental results showing that our methods significantly outperform the standard approaches on several benchmarks.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2150,"Title: Simulation-Equivalent Reachability of Large Linear Systems with Inputs.
Venue: cav
Authors: Stanley Bak, Parasara Sridhar Duggirala
Abstract: A scalable verification method is presented that computes the simulation-equivalent reachable set for a linear system with inputs, which consists of all the states that can be reached by a fixed-step simulation for (i) any choice of start state in the initial set and (ii) anychoice of piecewise constant inputs.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2151,"Title: Runtime Verification of Temporal Properties over Out-of-Order Data Streams.
Venue: cav
Authors: David Basin, Felix Klaedtke, Eugen Zălinescu
Abstract: We present a monitoring approach for verifying systems at runtime. Our approach targets systems whose components communicate with the monitors over unreliable channels, where messages can be delayed or lost. In contrast to prior works, whose property specification languages are limited to propositional temporal logics, our approach handles an extension of the real-time logic MTL with freeze quantifiers for reasoning about data values. We present its underlying theory based on a new three-valued semantics that is well suited to soundly and completely reason online about event streams in the presence of message delay or loss. We also evaluate our approach experimentally. Our prototype implementation processes hundreds of events per second in settings where messages are received out of order.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2152,"Title: Towards Verifying Nonlinear Integer Arithmetic.
Venue: cav
Authors: Paul Beame, Vincent Liew
Abstract: We eliminate a key roadblock to efficient verification of nonlinear integer arithmetic using CDCL SAT solvers, by showing how to construct short resolution proofs for many properties of the most widely used multiplier circuits. Such short proofs were conjectured not to exist. More precisely, we give \(n^{O(1)}\) size regular resolution proofs for arbitrary degree 2 identities on array, diagonal, and Booth multipliers and \(n^{O(\log n)}\) size proofs for these identities on Wallace tree multipliers.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Mathematics|Computer Science"
2155,"Title: Rigorous Reachability Analysis and Domain Decomposition of Taylor Models.
Venue: cav
Authors: Martin Berz, Kyoko Makino
Abstract: Of particular interest are determination of locations of attractors, reachability of certain sets, and proof of non-reachability of others in the transport of large domains through ODEs.
Semantic Scholar venue: NSV@CAV
Publication types: JournalArticle
Fields of study: Mathematics|Computer Science"
2157,"Title: Formal Correctness of Comparison Algorithms Between Binary64 and Decimal64 Floating-Point Numbers.
Venue: cav
Authors: Arthur Blot, Jean-Michel Muller, Laurent Théry
Semantic Scholar venue: NSV@CAV
Publication types: JournalArticle
Fields of study: Computer Science"
2158,"Title: Proving Linearizability Using Forward Simulations.
Venue: cav
Authors: Ahmed Bouajjani, Michael Emmi, Constantin Enea, Suha Orhun Mutluergil
Abstract: Linearizability is the standard correctness criterion for concurrent data structures such as stacks and queues. It allows to establish observational refinement between a concurrent implementation and an atomic reference implementation. Proving linearizability requires identifying linearization points for each method invocation along all possible computations, leading to valid sequential executions, or alternatively, establishing forward and backward simulations. In both cases, carrying out proofs is hard and complex in general. In particular, backward reasoning is difficult in the context of programs with data structures, and strategies for identifying statically linearization points cannot be defined for all existing implementations. In this paper, we show that, contrary to common belief, many such complex implementations, including, e.g., the Herlihy and Wing Queue and the Time-Stamped Stack, can be proved correct using only forward simulation arguments. This leads to simple and natural correctness proofs for these implementations that are amenable to automation.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2159,"Title: MightyL: A Compositional Translation from MITL to Timed Automata.
Venue: cav
Authors: Thomas Brihaye, Gilles Geeraerts, Hsi-Ming Ho, Benjamin Monmege
Abstract: This paper proposes a new construction from MITL to timed automata via very-weak one-clock alternating timedAutomata that subsumes the well-known construction from LTL to Buchi automata and yet has the additional benefits of being compositional and integrating easily with existing tools.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2160,"Title: Automated Resource Analysis with Coq Proof Objects.
Venue: cav
Authors: Quentin Carbonneaux, Jan Hoffmann, Thomas Reps, Zhong Shao
Abstract: This paper introduces a method for resource-bound inference that is compositional, produces machine-checkable certificates of the resource bounds obtained, and features a sound mechanism for user interaction if the inference fails.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2162,"Title: Sound Numerical Computations in Abstract Acceleration.
Venue: cav
Authors: Dario Cattaruzza, Alessandro Abate, Peter Schrammel, Daniel Kroening
Abstract: The use of numerical floating-point computations to improve performance combined with an interval analysis to ensure soundness in reach-set computations for numerical dynamical models is proposed.
Semantic Scholar venue: NSV@CAV
Publication types: JournalArticle
Fields of study: Computer Science"
2163,"Title: Data-Driven Synthesis of Full Probabilistic Programs.
Venue: cav
Authors: Sarah Chasins, Phitchaya Mangpo Phothilimthana
Abstract: This work introduces a data-guided approach to the program mutation stage of simulated annealing; this innovation allows the tool to scale to synthesizing complete probabilistic programs from scratch.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2164,"Title: Non-polynomial Worst-Case Analysis of Recursive Programs.
Venue: cav
Authors: Krishnendu Chatterjee, Hongfei Fu, Amir Kafshdar Goharshady
Abstract: We study the problem of developing efficient approaches for proving worst-case bounds of non-deterministic recursive programs. Ranking functions are sound and complete for proving termination and worst-case bounds of non-recursive programs. First, we apply ranking functions to recursion, resulting in measure functions. We show that measure functions provide a sound and complete approach to prove worst-case bounds of non-deterministic recursive programs. Our second contribution is the synthesis of measure functions in non-polynomial forms. We show that non-polynomial measure functions with logarithm and exponentiation can be synthesized through abstraction of logarithmic or exponentiation terms, Farkas Lemma, and Handelman’s Theorem using linear programming. While previous methods obtain polynomial worst-case bounds, our approach can synthesize bounds of various forms including O(n log n) and O(nr), where r is not an integer. We present experimental results to demonstrate that our approach can efficiently obtain worst-case bounds of classical recursive algorithms such as (i) Merge sort, Heap sort, and the divide-and-conquer algorithm for the Closest Pair problem, where we obtain O(n log n) worst-case bound, and (ii) Karatsuba’s algorithm for polynomial multiplication and Strassen’s algorithm for matrix multiplication, for which we obtain O(nr) bounds such that r is not an integer and is close to the best-known bound for the respective algorithm. Besides the ability to synthesize non-polynomial bounds, we also show that our approach is equally capable of obtaining polynomial worst-case bounds for classical programs such as Quick sort and the dynamic programming algorithm for computing Fibonacci numbers.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2166,"Title: A Study of Model-Order Reduction Techniques for Verification.
Venue: cav
Authors: Yi Chou, Xin Chen, Sriram Sankaranarayanan
Abstract: A study of model-order reduction techniques for verification with non-rigorous error bounds is presented, finding that reduced order models are particularly effective and precise whenever a suitable reduced order model can be found in the first place.
Semantic Scholar venue: NSV@CAV
Publication types: JournalArticle
Fields of study: Computer Science"
2168,"Title: Lagrangian Reachabililty.
Venue: cav
Authors: Jacek Cyranka, Md. Ariful Islam, Greg Byrne, Paul Jones, Scott A. Smolka, Radu Grosu
Abstract: We introduce LRT, a new Lagrangian-based ReachTube computation algorithm that conservatively approximates the set of reachable states of a nonlinear dynamical system. LRT makes use of the Cauchy-Green stretching factor (SF), which is derived from an over-approximation of the gradient of the solution flows. The SF measures the discrepancy between two states propagated by the system solution from two initial states lying in a well-defined region, thereby allowing LRT to compute a reachtube with a ball-overestimate in a metric where the computed enclosure is as tight as possible. To evaluate its performance, we implemented a prototype of LRT in C++/Matlab, and ran it on a set of well-established benchmarks. Our results show that LRT compares very favorably with respect to the CAPD and Flow* tools.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science|Mathematics"
2169,"Title: The Power of Symbolic Automata and Transducers.
Venue: cav
Authors: 
Abstract: An overview of what is currently known about symbolic automata and transducers as well as their variants is given and a list of open problems and research directions that relate to both the theory and practice are presented.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference|Review
Fields of study: Computer Science"
2170,"Title: Finding Fix Locations for CFL-Reachability Analyses via Minimum Cuts.
Venue: cav
Authors: Andrei Marian Dan, Manu Sridharan, Satish Chandra, Jean-Baptiste Jeannin, Martin Vechev
Abstract: This work focuses on analyses expressible as context-free-language reachability, where a set of fix locations is naturally expressed as a min-cut of the CFL graph, and shows, surprisingly, that computing such a CFL min- cut is NP-hard.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
