name,model,weight,threshold_lambda,oof_qwk,oof_lift_vs_step18b,oof_lift_vs_step25,test_l1,diff_vs_step25_public,diff_vs_step25_private,diff_vs_step25_total,forbidden_vs_step25,pub_dist,pri_dist,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,forbidden_changes,thresholds
step18b_bge_m3_ridge_a10p0_w0p0200_l2p0,ridge_a10p0,0.02,2.0,0.6590989055447742,-0.001077430200540741,-0.0021616528344586827,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",87,46,41,0.05747126436781609,0,18,9,9,0,"1.911782,2.542955,3.249397,4.106633"
step18b_bge_m3_ridge_a10p0_w0p0175_l4p0,ridge_a10p0,0.0175,4.0,0.6590989055447742,-0.001077430200540741,-0.0021616528344586827,0.17575335166816464,6,10,16,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 32, 5: 22}",87,46,41,0.05747126436781609,0,17,9,8,0,"1.910998,2.539460,3.250600,4.109248"
step18b_bge_m3_ridge_a30p0_w0p0200_l0p5,ridge_a30p0,0.02,0.5,0.659085391810265,-0.0010909439350499373,-0.002175166568967879,0.1824647610641378,8,12,20,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",93,48,45,0.03225806451612903,0,20,11,12,0,"1.916176,2.544011,3.252645,4.093916"
step18b_bge_m3_ridge_a300p0_w0p0300_l0p5,ridge_a300p0,0.03,0.5,0.6590747748191244,-0.0011015609261906256,-0.0021857835601085673,0.17910905636615126,7,12,19,1,"{1: 125, 2: 62, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 66, 3: 38, 4: 33, 5: 22}",84,44,40,0.047619047619047616,0,15,10,10,0,"1.912802,2.537115,3.241441,4.090035"
step18b_bge_m3_ridge_a1000p0_w0p0200_l1p0,ridge_a1000p0,0.02,1.0,0.6590736079919624,-0.001102727753352628,-0.00218695038727057,0.18246476106413784,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 38, 4: 33, 5: 22}",72,38,34,0.05555555555555555,0,14,11,11,0,"1.913333,2.537199,3.248016,4.078206"
step18b_bge_m3_ridge_a1000p0_w0p0325_l4p0,ridge_a1000p0,0.0325,4.0,0.659070277613247,-0.0011060581320679885,-0.0021902807659859302,0.17910905636615124,8,12,20,1,"{1: 126, 2: 61, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 66, 3: 38, 4: 33, 5: 22}",86,46,40,0.06976744186046512,0,15,11,10,0,"1.919105,2.535573,3.241136,4.078646"
step18b_bge_m3_ridge_a3p0_w0p0225_l1p0,ridge_a3p0,0.0225,1.0,0.6590697005324152,-0.0011066352128997758,-0.0021908578468177176,0.1723976469701781,5,8,13,0,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 41, 4: 31, 5: 23}",89,46,43,0.033707865168539325,4,18,10,10,0,"1.911458,2.539108,3.245106,4.096166"
step18b_bge_m3_ridge_a100p0_w0p0275_l1p0,ridge_a100p0,0.0275,1.0,0.6590666312854485,-0.0011097044598664674,-0.002193927093784409,0.18246476106413784,8,15,23,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 142, 2: 63, 3: 38, 4: 33, 5: 22}",95,50,45,0.05263157894736842,0,19,11,13,0,"1.918484,2.541335,3.245282,4.101642"
step18b_bge_m3_ridge_a1000p0_w0p0175_l1p0,ridge_a1000p0,0.0175,1.0,0.6590610192093398,-0.001115316535975186,-0.0021995391698931277,0.18246476106413784,8,15,23,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 40, 4: 31, 5: 22}",86,46,40,0.06976744186046512,0,19,11,13,0,"1.914953,2.536294,3.258191,4.097008"
step18b_bge_m3_ridge_a10p0_w0p0300_l1p0,ridge_a10p0,0.03,1.0,0.6590604562671775,-0.0011158794781375159,-0.0022001021120554576,0.16904194227219155,4,11,15,0,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 140, 2: 63, 3: 41, 4: 31, 5: 23}",91,47,44,0.03296703296703297,4,19,9,13,0,"1.918592,2.539138,3.247228,4.090573"
step18b_bge_m3_ridge_a300p0_w0p0275_l2p0,ridge_a300p0,0.0275,2.0,0.6590562466363504,-0.0011200891089645504,-0.002204311742882492,0.17910905636615126,8,13,21,1,"{1: 126, 2: 61, 3: 55, 4: 34, 5: 22}","{1: 140, 2: 65, 3: 38, 4: 33, 5: 22}",88,47,41,0.06818181818181818,0,17,11,11,0,"1.916077,2.535833,3.245833,4.106015"
step18b_bge_m3_ridge_a30p0_w0p0125_l4p0,ridge_a30p0,0.0125,4.0,0.6590456010692336,-0.0011307346760813797,-0.0022149573099993214,0.17910905636615124,6,12,18,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 32, 5: 22}",76,39,37,0.02631578947368421,0,16,9,10,0,"1.908365,2.538398,3.248820,4.095032"
step18b_bge_m3_ridge_a300p0_w0p0225_l2p0,ridge_a300p0,0.0225,2.0,0.6590456010692336,-0.0011307346760813797,-0.0022149573099993214,0.17910905636615126,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 38, 4: 33, 5: 22}",76,40,36,0.05263157894736842,0,16,10,11,0,"1.915564,2.534149,3.244508,4.084892"
step18b_bge_m3_ridge_a300p0_w0p0275_l1p0,ridge_a300p0,0.0275,1.0,0.6590453016315929,-0.0011310341137220625,-0.0022152567476400042,0.17239764697017812,5,11,16,1,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 33, 5: 22}",76,39,37,0.02631578947368421,0,15,8,9,0,"1.914343,2.526635,3.238259,4.097262"
step18b_bge_m3_ridge_a30p0_w0p0350_l0p5,ridge_a30p0,0.035,0.5,0.65904422540138,-0.001132110343935011,-0.002216332977852953,0.1723976469701781,5,9,14,0,"{1: 122, 2: 65, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 64, 3: 40, 4: 32, 5: 23}",84,44,40,0.047619047619047616,7,16,10,11,0,"1.909102,2.535436,3.235797,4.077660"
step18b_bge_m3_ridge_a3p0_w0p0225_l0p5,ridge_a3p0,0.0225,0.5,0.6590368789006384,-0.001139456844676534,-0.002223679478594476,0.1723976469701781,5,8,13,0,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 41, 4: 31, 5: 23}",91,47,44,0.03296703296703297,3,19,10,10,0,"1.911002,2.539480,3.241757,4.111421"
step18b_bge_m3_ridge_a10p0_w0p0175_l0p5,ridge_a10p0,0.0175,0.5,0.6590296799540574,-0.0011466557912576114,-0.002230878425175553,0.1757533516681646,8,14,22,1,"{1: 125, 2: 62, 3: 56, 4: 33, 5: 22}","{1: 137, 2: 67, 3: 43, 4: 30, 5: 21}",107,58,49,0.08411214953271028,0,28,11,12,0,"1.910470,2.544449,3.284102,4.135469"
step18b_bge_m3_ridge_a10p0_w0p0300_l2p0,ridge_a10p0,0.03,2.0,0.6590289656762118,-0.0011473700691031485,-0.0022315927030210903,0.18582046576212438,9,14,23,0,"{1: 124, 2: 66, 3: 52, 4: 34, 5: 22}","{1: 139, 2: 65, 3: 43, 4: 28, 5: 23}",105,56,49,0.06666666666666667,3,22,14,16,0,"1.914710,2.553372,3.255949,4.101894"
step18b_bge_m3_ridge_a300p0_w0p0150_l1p0,ridge_a300p0,0.015,1.0,0.659026781607644,-0.0011495541376709273,-0.002233776771588869,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",78,40,38,0.02564102564102564,0,18,10,11,0,"1.911111,2.535087,3.251494,4.098111"
step18b_bge_m3_ridge_a3p0_w0p0175_l1p0,ridge_a3p0,0.0175,1.0,0.6590243061541114,-0.0011520295912035294,-0.002236252225121471,0.18917617046011095,9,11,20,1,"{1: 125, 2: 65, 3: 51, 4: 35, 5: 22}","{1: 137, 2: 68, 3: 40, 4: 30, 5: 23}",100,52,48,0.04,2,21,12,11,0,"1.913271,2.554968,3.260866,4.099576"
step18b_bge_m3_ridge_a10p0_w0p0100_l0p5,ridge_a10p0,0.01,0.5,0.6590180188689145,-0.0011583168764004448,-0.0022425395103183865,0.1757533516681647,6,13,19,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 42, 4: 30, 5: 22}",85,44,41,0.03529411764705882,0,20,9,11,0,"1.908423,2.533372,3.267035,4.118138"
step18b_bge_m3_ridge_a3p0_w0p0250_l4p0,ridge_a3p0,0.025,4.0,0.6590130599701706,-0.0011632757751444123,-0.002247498409062354,0.1690419422721915,4,9,13,0,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 41, 4: 31, 5: 23}",92,47,45,0.021739130434782608,4,20,9,11,0,"1.912537,2.539343,3.248894,4.100251"
step18b_bge_m3_huber_w0p0250_l2p0,huber,0.025,2.0,0.6590039299123212,-0.001172405832993828,-0.0022566284669117698,0.16904194227219146,5,12,17,0,"{1: 124, 2: 62, 3: 56, 4: 34, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 28, 5: 23}",105,54,51,0.02857142857142857,8,26,10,14,0,"1.909364,2.535924,3.259862,4.101291"
step18b_bge_m3_ridge_a1000p0_w0p0100_l4p0,ridge_a1000p0,0.01,4.0,0.6590038041334167,-0.001172531611898231,-0.0022567542458161727,0.1824647610641378,8,13,21,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",84,43,41,0.023809523809523808,0,19,11,11,0,"1.911835,2.539438,3.252721,4.102541"
step18b_bge_m3_ridge_a300p0_w0p0150_l2p0,ridge_a300p0,0.015,2.0,0.6590029778418582,-0.0011733579034567398,-0.0022575805373746816,0.17910905636615124,7,12,19,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 38, 4: 33, 5: 22}",77,40,37,0.03896103896103896,0,17,10,10,0,"1.910904,2.535613,3.247959,4.092031"
step18b_bge_m3_ridge_a3p0_w0p0325_l1p0,ridge_a3p0,0.0325,1.0,0.6590001789818671,-0.0011761567634478443,-0.002260379397365786,0.1858204657621244,11,11,22,0,"{1: 124, 2: 67, 3: 50, 4: 35, 5: 22}","{1: 140, 2: 63, 3: 41, 4: 31, 5: 23}",109,57,52,0.045871559633027525,6,24,16,13,0,"1.916819,2.555891,3.246372,4.095268"
step18b_bge_m3_ridge_a3p0_w0p0150_l0p5,ridge_a3p0,0.015,0.5,0.6589922658678318,-0.001184069877483207,-0.0022682925114011487,0.16568623757420492,5,10,15,0,"{1: 124, 2: 61, 3: 58, 4: 33, 5: 22}","{1: 135, 2: 68, 3: 44, 4: 29, 5: 22}",77,42,35,0.09090909090909091,2,19,10,8,0,"1.901100,2.520407,3.278200,4.111980"
step18b_bge_m3_ridge_a100p0_w0p0175_l1p0,ridge_a100p0,0.0175,1.0,0.6589796529839567,-0.0011966827613583142,-0.002280905395276256,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",81,42,39,0.037037037037037035,0,18,10,11,0,"1.914781,2.534314,3.252490,4.094100"
step18b_bge_m3_ridge_a1000p0_w0p0150_l1p0,ridge_a1000p0,0.015,1.0,0.6589748296810121,-0.0012015060643029152,-0.002285728698220857,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",81,42,39,0.037037037037037035,0,17,10,11,0,"1.910855,2.536372,3.253883,4.107092"
step18b_bge_m3_ridge_a100p0_w0p0100_l1p0,ridge_a100p0,0.01,1.0,0.6589743982651555,-0.0012019374801595095,-0.0022861601140774512,0.17575335166816466,7,11,18,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 33, 5: 22}",76,38,38,0.0,0,17,10,9,0,"1.911092,2.532660,3.249180,4.105128"
step18b_bge_m3_ridge_a1000p0_w0p0100_l1p0,ridge_a1000p0,0.01,1.0,0.658967499039685,-0.0012088367056299898,-0.0022930593395479315,0.16904194227219152,6,10,16,1,"{1: 125, 2: 61, 3: 55, 4: 34, 5: 23}","{1: 138, 2: 65, 3: 39, 4: 34, 5: 22}",60,28,32,-0.06666666666666667,3,12,9,6,0,"1.904831,2.527806,3.241628,4.075658"
step18b_bge_m3_huber_w0p0150_l2p0,huber,0.015,2.0,0.6589655632514779,-0.0012107724938370534,-0.002294995127754995,0.17575335166816466,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 39, 4: 32, 5: 23}",87,46,41,0.05747126436781609,2,18,9,9,0,"1.913233,2.536335,3.247797,4.105611"
step18b_bge_m3_ridge_a100p0_w0p0200_l2p0,ridge_a100p0,0.02,2.0,0.6589615340795366,-0.0012148016657783645,-0.002299024299696306,0.18246476106413784,8,14,22,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",87,45,42,0.034482758620689655,0,19,11,12,0,"1.917076,2.538517,3.249847,4.094370"
step18b_bge_m3_ridge_a30p0_w0p0125_l2p0,ridge_a30p0,0.0125,2.0,0.6589458313977528,-0.0012305043475622224,-0.002314726981480164,0.17910905636615124,6,12,18,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 32, 5: 22}",75,38,37,0.013333333333333334,0,16,9,10,0,"1.908361,2.536467,3.250751,4.094890"
step18b_bge_m3_ridge_a300p0_w0p0250_l4p0,ridge_a300p0,0.025,4.0,0.6589325402202311,-0.0012437955250839128,-0.0023280181590018545,0.17910905636615126,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 38, 4: 33, 5: 22}",86,46,40,0.06976744186046512,0,17,10,11,0,"1.916512,2.534684,3.247292,4.084194"
step18b_bge_m3_ridge_a300p0_w0p0275_l4p0,ridge_a300p0,0.0275,4.0,0.6589325402202311,-0.0012437955250839128,-0.0023280181590018545,0.17910905636615126,8,13,21,1,"{1: 126, 2: 61, 3: 55, 4: 34, 5: 22}","{1: 140, 2: 65, 3: 38, 4: 33, 5: 22}",86,46,40,0.06976744186046512,0,17,11,11,0,"1.915484,2.535982,3.245866,4.081238"
step18b_bge_m3_huber_w0p0350_l1p0,huber,0.035,1.0,0.6589176209841859,-0.0012587147611290428,-0.0023429373950469845,0.17575335166816464,9,14,23,0,"{1: 125, 2: 63, 3: 53, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 44, 4: 29, 5: 22}",117,60,57,0.02564102564102564,16,27,14,16,0,"1.909768,2.534725,3.268039,4.091234"
step18b_bge_m3_huber_w0p0175_l2p0,huber,0.0175,2.0,0.6589039616587562,-0.0012723740865587807,-0.0023565967204767224,0.17575335166816466,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 39, 4: 32, 5: 23}",89,45,44,0.011235955056179775,3,18,9,9,0,"1.912944,2.535076,3.248089,4.103443"
step18b_bge_m3_ridge_a300p0_w0p0100_l2p0,ridge_a300p0,0.01,2.0,0.6588939095837723,-0.0012824261615427268,-0.0023666487954606685,0.17910905636615124,7,12,19,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 38, 4: 33, 5: 22}",78,39,39,0.0,0,17,10,10,0,"1.911409,2.538669,3.247526,4.102876"
step18b_bge_m3_ridge_a100p0_w0p0125_l0p5,ridge_a100p0,0.0125,0.5,0.6588934237860411,-0.0012829119592738802,-0.002367134593191822,0.17575335166816466,7,12,19,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",76,38,38,0.0,0,17,10,10,0,"1.909735,2.530332,3.251387,4.116069"
step18b_bge_m3_ridge_a300p0_w0p0125_l1p0,ridge_a300p0,0.0125,1.0,0.6588740993590477,-0.0013022363862672526,-0.0023864590201851943,0.17910905636615124,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 38, 4: 33, 5: 22}",73,37,36,0.0136986301369863,0,16,9,9,0,"1.905152,2.533742,3.249546,4.099818"
step18b_bge_m3_ridge_a3p0_w0p0150_l2p0,ridge_a3p0,0.015,2.0,0.6588705100915948,-0.0013058256537201718,-0.0023900482876381135,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",82,42,40,0.024390243902439025,0,18,9,9,0,"1.910077,2.535119,3.249843,4.107611"
step18b_bge_m3_ridge_a3p0_w0p0200_l0p5,ridge_a3p0,0.02,0.5,0.6588705100915948,-0.0013058256537201718,-0.0023900482876381135,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",90,46,44,0.022222222222222223,3,19,9,9,0,"1.912679,2.538669,3.242684,4.110297"
step18b_bge_m3_ridge_a3p0_w0p0100_l0p5,ridge_a3p0,0.01,0.5,0.6588646576366254,-0.0013116781086895957,-0.0023959007426075374,0.18917617046011098,15,19,34,1,"{1: 125, 2: 65, 3: 54, 4: 35, 5: 19}","{1: 138, 2: 67, 3: 44, 4: 29, 5: 20}",133,70,63,0.05263157894736842,0,41,18,17,0,"1.911520,2.554404,3.307750,4.172983"
step18b_bge_m3_ridge_a300p0_w0p0200_l4p0,ridge_a300p0,0.02,4.0,0.6588612465142974,-0.00131508923101753,-0.0023993118649354717,0.17910905636615126,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 38, 4: 33, 5: 22}",84,44,40,0.047619047619047616,0,17,10,11,0,"1.915571,2.536199,3.247983,4.102472"
step18b_bge_m3_ridge_a3p0_w0p0325_l0p5,ridge_a3p0,0.0325,0.5,0.6588575866907952,-0.0013187490545197855,-0.0024029716884377272,0.1589748281782318,5,4,9,0,"{1: 123, 2: 61, 3: 55, 4: 37, 5: 22}","{1: 134, 2: 68, 3: 42, 4: 31, 5: 23}",86,43,43,0.0,13,19,8,8,0,"1.899174,2.523652,3.239071,4.086740"
step18b_bge_m3_ridge_a100p0_w0p0225_l4p0,ridge_a100p0,0.0225,4.0,0.6588470786895015,-0.0013292570558134376,-0.0024134796897313793,0.18246476106413784,8,14,22,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",88,46,42,0.045454545454545456,0,18,11,12,0,"1.914612,2.538132,3.249087,4.107938"
step18b_bge_m3_ridge_a100p0_w0p0125_l4p0,ridge_a100p0,0.0125,4.0,0.6588468426734182,-0.0013294930718967812,-0.002413715705814723,0.17910905636615124,7,13,20,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",81,41,40,0.012345679012345678,0,18,10,11,0,"1.911629,2.538476,3.252537,4.096151"
step18b_bge_m3_ridge_a3p0_w0p0150_l1p0,ridge_a3p0,0.015,1.0,0.6588466073783301,-0.0013297283669848614,-0.002413951000902803,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",78,39,39,0.0,1,15,9,9,0,"1.909339,2.543221,3.247504,4.089134"
step18b_bge_m3_ridge_a1000p0_w0p0150_l0p5,ridge_a1000p0,0.015,0.5,0.6588455201539491,-0.0013308155913658304,-0.002415038225283772,0.17910905636615126,7,12,19,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 37, 4: 34, 5: 22}",72,37,35,0.027777777777777776,0,16,10,8,0,"1.907850,2.535531,3.241665,4.107724"
step18b_bge_m3_ridge_a3p0_w0p0250_l2p0,ridge_a3p0,0.025,2.0,0.6588424886426394,-0.0013338471026755894,-0.002418069736593531,0.1791090563661512,7,9,16,0,"{1: 124, 2: 65, 3: 52, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 41, 4: 31, 5: 23}",93,47,46,0.010752688172043012,4,19,12,11,0,"1.913582,2.547533,3.248636,4.089868"
step18b_bge_m3_huber_w0p0100_l1p0,huber,0.01,1.0,0.6588360358879548,-0.001340299857360172,-0.002424522491278114,0.17239764697017806,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 66, 3: 40, 4: 32, 5: 23}",71,34,37,-0.04225352112676056,1,16,9,7,0,"1.908413,2.529665,3.244316,4.104198"
step18b_bge_m3_ridge_a100p0_w0p0250_l4p0,ridge_a100p0,0.025,4.0,0.658833452763463,-0.0013428829818520338,-0.0024271056157699755,0.1824647610641378,8,14,22,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 141, 2: 64, 3: 38, 4: 33, 5: 22}",92,49,43,0.06521739130434782,0,18,11,12,0,"1.915374,2.542469,3.247355,4.097948"
step18b_bge_m3_huber_w0p0150_l0p5,huber,0.015,0.5,0.6588326778474254,-0.0013436578978895941,-0.002427880531807536,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",89,46,43,0.033707865168539325,3,21,9,9,0,"1.911213,2.538678,3.258371,4.098392"
step18b_bge_m3_huber_w0p0175_l4p0,huber,0.0175,4.0,0.6588092252362846,-0.0013671105090303781,-0.00245133314294832,0.17575335166816466,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 39, 4: 32, 5: 23}",93,47,46,0.010752688172043012,3,20,9,9,0,"1.912311,2.540274,3.249812,4.107093"
step18b_bge_m3_huber_w0p0325_l4p0,huber,0.0325,4.0,0.6588090471618757,-0.0013672885834392634,-0.002451511217357205,0.17575335166816466,8,12,20,0,"{1: 124, 2: 64, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 44, 4: 28, 5: 23}",116,59,57,0.017241379310344827,15,26,13,14,0,"1.913121,2.536095,3.265064,4.089964"
step18b_bge_m3_huber_w0p0275_l4p0,huber,0.0275,4.0,0.6587999554901156,-0.001376380255199372,-0.0024606028891173137,0.1723976469701781,7,13,20,0,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 64, 3: 44, 4: 28, 5: 23}",109,55,54,0.009174311926605505,9,26,12,15,0,"1.915153,2.537435,3.263270,4.096653"
step18b_bge_m3_ridge_a10p0_w0p0150_l4p0,ridge_a10p0,0.015,4.0,0.658799027766606,-0.0013773079787089415,-0.0024615306126268832,0.17575335166816466,6,10,16,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",77,39,38,0.012987012987012988,0,16,9,10,0,"1.910476,2.536499,3.248811,4.097700"
step18b_bge_m3_ridge_a30p0_w0p0150_l4p0,ridge_a30p0,0.015,4.0,0.658799027766606,-0.0013773079787089415,-0.0024615306126268832,0.17910905636615124,7,12,19,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",77,39,38,0.012987012987012988,0,16,10,12,0,"1.910772,2.538629,3.247988,4.091090"
step18b_bge_m3_ridge_a100p0_w0p0250_l2p0,ridge_a100p0,0.025,2.0,0.6587899229969288,-0.0013864127483861344,-0.002470635382304076,0.17910905636615124,7,15,22,1,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 141, 2: 64, 3: 39, 4: 32, 5: 22}",86,46,40,0.06976744186046512,0,17,10,13,0,"1.914155,2.537002,3.248008,4.088665"
step18b_bge_m3_ridge_a10p0_w0p0125_l2p0,ridge_a10p0,0.0125,2.0,0.6587840788186776,-0.0013922569266373586,-0.0024764795605553003,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",72,36,36,0.0,0,16,9,9,0,"1.907474,2.535592,3.248559,4.098629"
step18b_bge_m3_huber_w0p0325_l1p0,huber,0.0325,1.0,0.6587806550422726,-0.0013956807030424123,-0.002479903336960354,0.1757533516681646,8,13,21,0,"{1: 124, 2: 64, 3: 53, 4: 35, 5: 22}","{1: 138, 2: 65, 3: 45, 4: 27, 5: 23}",116,59,57,0.017241379310344827,13,27,13,15,0,"1.913114,2.535131,3.271633,4.092098"
step18b_bge_m3_ridge_a10p0_w0p0375_l4p0,ridge_a10p0,0.0375,4.0,0.6587805206948971,-0.001395815050417859,-0.0024800376843358007,0.17575335166816466,8,11,19,0,"{1: 123, 2: 65, 3: 54, 4: 34, 5: 22}","{1: 140, 2: 63, 3: 41, 4: 31, 5: 23}",103,53,50,0.02912621359223301,8,23,13,13,0,"1.916656,2.540468,3.244025,4.090705"
step18b_bge_m3_ridge_a1000p0_w0p0300_l2p0,ridge_a1000p0,0.03,2.0,0.6587613642354322,-0.0014149715098827897,-0.0024991941438007315,0.17910905636615124,8,12,20,1,"{1: 126, 2: 61, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 66, 3: 38, 4: 33, 5: 22}",85,45,40,0.058823529411764705,0,15,11,10,0,"1.917925,2.534895,3.246207,4.081795"
step18b_bge_m3_ridge_a3p0_w0p0100_l1p0,ridge_a3p0,0.01,1.0,0.6587277873807131,-0.0014485483646018427,-0.0025327709985197844,0.17575335166816464,6,9,15,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",77,39,38,0.012987012987012988,0,16,9,9,0,"1.905500,2.539887,3.248986,4.099663"
step18b_bge_m3_huber_w0p0150_l4p0,huber,0.015,4.0,0.6587235528061504,-0.0014527829391646208,-0.0025370055730825625,0.17575335166816466,6,11,17,1,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 39, 4: 32, 5: 23}",90,46,44,0.022222222222222223,3,19,9,9,0,"1.913670,2.540421,3.250729,4.103497"
step18b_bge_m3_ridge_a30p0_w0p0100_l0p5,ridge_a30p0,0.01,0.5,0.6587169417700078,-0.0014593939753071439,-0.0025436166092250856,0.16233053287621838,4,9,13,1,"{1: 125, 2: 59, 3: 56, 4: 36, 5: 22}","{1: 138, 2: 65, 3: 39, 4: 33, 5: 23}",54,23,31,-0.14814814814814814,2,10,5,7,0,"1.908325,2.517186,3.228452,4.083170"
step18b_bge_m3_ridge_a1000p0_w0p0175_l4p0,ridge_a1000p0,0.0175,4.0,0.6587092978181068,-0.001467037927208148,-0.0025512605611260897,0.18246476106413784,8,14,22,1,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 39, 4: 32, 5: 22}",86,45,41,0.046511627906976744,0,19,11,12,0,"1.914689,2.537212,3.255557,4.102437"
