lookup_id,lookup_type,lookup_value,s2_found,s2_error,s2_paper_id,s2_title,s2_venue,s2_year,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_publication_types,s2_fields_of_study,s2_is_open_access
S2:4e80b743243d1404b7dde3853203c9d59e1f0f68,s2_id,4e80b743243d1404b7dde3853203c9d59e1f0f68,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4ebc684ba953213c60f4bb88ece4958ae2445c13,s2_id,4ebc684ba953213c60f4bb88ece4958ae2445c13,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4ecb94c54a01dd894d2153596fcb5394b19ae39d,s2_id,4ecb94c54a01dd894d2153596fcb5394b19ae39d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4edbaec77e146d86f1ca3947f8bac662e2c8cede,s2_id,4edbaec77e146d86f1ca3947f8bac662e2c8cede,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4ef8cdacfb15150b0655fcf5f6567bbfdb3d4004,s2_id,4ef8cdacfb15150b0655fcf5f6567bbfdb3d4004,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4f0196bff99a65c37dd6acc6732ec5a09268cf50,s2_id,4f0196bff99a65c37dd6acc6732ec5a09268cf50,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4f2b0a2679d4ccbc4081a58688cb72ddee7544bd,s2_id,4f2b0a2679d4ccbc4081a58688cb72ddee7544bd,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4f2fef52a42da586aeb98e216f2264564cc844e4,s2_id,4f2fef52a42da586aeb98e216f2264564cc844e4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4f72291755736e89f2715611c924befc4ae41e6d,s2_id,4f72291755736e89f2715611c924befc4ae41e6d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4f76d3083114bfaf25f9124078ddf37a20359590,s2_id,4f76d3083114bfaf25f9124078ddf37a20359590,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4fbf2c792d92e172192e111b47606060a8233408,s2_id,4fbf2c792d92e172192e111b47606060a8233408,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4fd42d79fee1950461081a165854e4a8e97c0de4,s2_id,4fd42d79fee1950461081a165854e4a8e97c0de4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:4ff1eb2c51e205d95577bea8ecf75f496ea54031,s2_id,4ff1eb2c51e205d95577bea8ecf75f496ea54031,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5048022b7acfd485c3c6962f82700475d52ed536,s2_id,5048022b7acfd485c3c6962f82700475d52ed536,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:50483d809c852ff3c370adffe3b88be8c8c047e7,s2_id,50483d809c852ff3c370adffe3b88be8c8c047e7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:50af60be82ef745275d8562a752788903c22a8ec,s2_id,50af60be82ef745275d8562a752788903c22a8ec,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:50d79032baae8f5fb59ee523a2afcc53b8fa51dc,s2_id,50d79032baae8f5fb59ee523a2afcc53b8fa51dc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5151ce9c624f21b18f310c5e4d31f4169bd9a7fb,s2_id,5151ce9c624f21b18f310c5e4d31f4169bd9a7fb,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:516301c6debde3287d21fa55384818d37e1508ec,s2_id,516301c6debde3287d21fa55384818d37e1508ec,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:51643d0a721d1f0e6cfe865be572cea510d9c09d,s2_id,51643d0a721d1f0e6cfe865be572cea510d9c09d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:519f28e997f58218c2fcc740c7805764b35b3d6c,s2_id,519f28e997f58218c2fcc740c7805764b35b3d6c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5218dce6699fa1d8419bf441553873aeaedec39f,s2_id,5218dce6699fa1d8419bf441553873aeaedec39f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:524b0693ba802edce5d6e53ebfe47fae99417cb4,s2_id,524b0693ba802edce5d6e53ebfe47fae99417cb4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:527ca1d9d834437843e075281ccf3486e1fc8a08,s2_id,527ca1d9d834437843e075281ccf3486e1fc8a08,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:52943a310d9cfb3bb0927418553ac170ebe6eefc,s2_id,52943a310d9cfb3bb0927418553ac170ebe6eefc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:52d7abbd220fa4ab63e28b40b62243ff07f40dfe,s2_id,52d7abbd220fa4ab63e28b40b62243ff07f40dfe,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:52da78c0f53aa5ebb537cbb597ac9f0cca688ec6,s2_id,52da78c0f53aa5ebb537cbb597ac9f0cca688ec6,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5311e754d4fc412a337f6c994e0cd85363b9b87c,s2_id,5311e754d4fc412a337f6c994e0cd85363b9b87c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:534021c0c931fb6e0d18ed506f4a6eca64eeb6ac,s2_id,534021c0c931fb6e0d18ed506f4a6eca64eeb6ac,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:53611befded20037e16e9b0b74f96c378de5478f,s2_id,53611befded20037e16e9b0b74f96c378de5478f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5365d6fa5e0a00521302122e5ad8467cac97ca4a,s2_id,5365d6fa5e0a00521302122e5ad8467cac97ca4a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:53b11deb157e7d9c6ad6a7d8c06b8eaf6c821c0d,s2_id,53b11deb157e7d9c6ad6a7d8c06b8eaf6c821c0d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:53b4a7c8b3034af5d27dc735002adc09c3095399,s2_id,53b4a7c8b3034af5d27dc735002adc09c3095399,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:53e7903ba499f59da9b05376d696721f103f8533,s2_id,53e7903ba499f59da9b05376d696721f103f8533,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:541f654a304fc331b9fc6b0ef2f2ea8a229b1b81,s2_id,541f654a304fc331b9fc6b0ef2f2ea8a229b1b81,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:543188e0b486b4d5c4a0638e061888a6b88a9310,s2_id,543188e0b486b4d5c4a0638e061888a6b88a9310,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:54d79ab0849c0609b57ac4dc045a6e9c2e5a3426,s2_id,54d79ab0849c0609b57ac4dc045a6e9c2e5a3426,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:552c0d68c29884f2516826802f919fb3e3358668,s2_id,552c0d68c29884f2516826802f919fb3e3358668,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:552e56ad692e7b96e73bf527e586fa84878137b8,s2_id,552e56ad692e7b96e73bf527e586fa84878137b8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:552f65770fb7ef9ce9e3d65b913fdc56db326f31,s2_id,552f65770fb7ef9ce9e3d65b913fdc56db326f31,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:558de983826e98936e0bb0359453066c8bad5c62,s2_id,558de983826e98936e0bb0359453066c8bad5c62,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:55906b45a856dc7819d674ca3c77906ddf11beff,s2_id,55906b45a856dc7819d674ca3c77906ddf11beff,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5667af166053470191fa0e66b2019b3b3001b8bd,s2_id,5667af166053470191fa0e66b2019b3b3001b8bd,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:56827e2e068331cc615cbb29614767ad7f575980,s2_id,56827e2e068331cc615cbb29614767ad7f575980,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:568a4f9eb5ddacc4bca0b44a5eed052fab84f8f5,s2_id,568a4f9eb5ddacc4bca0b44a5eed052fab84f8f5,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:569c2d8843311b79bf8a34aee0f5b8449b46b4ce,s2_id,569c2d8843311b79bf8a34aee0f5b8449b46b4ce,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:569ce9577c959ece18c1d7c9a8420cc18e3ec2d4,s2_id,569ce9577c959ece18c1d7c9a8420cc18e3ec2d4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:56bcf8e6a5adb38a32a02f86e9324234cc5ded32,s2_id,56bcf8e6a5adb38a32a02f86e9324234cc5ded32,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:576633e83e2efa26ed5266bde9def777b5bef463,s2_id,576633e83e2efa26ed5266bde9def777b5bef463,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:57a814333c92bb8f67d3e51cfdce4dd898d80dae,s2_id,57a814333c92bb8f67d3e51cfdce4dd898d80dae,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:57cfc5587e813c0d24b3244640ee72f9d9f107bd,s2_id,57cfc5587e813c0d24b3244640ee72f9d9f107bd,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:57eab2d127b396f779b795c35dbb9afe18e6340c,s2_id,57eab2d127b396f779b795c35dbb9afe18e6340c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:57f640abd8522f6398f01289372f47471b22e291,s2_id,57f640abd8522f6398f01289372f47471b22e291,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:582bbed4b288180384f63c05d74ee36771fcf457,s2_id,582bbed4b288180384f63c05d74ee36771fcf457,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5838841a8058e1187f4dd06a67ab89f7e60920bf,s2_id,5838841a8058e1187f4dd06a67ab89f7e60920bf,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:586177942353bcfebb13850ab27285d4451c5724,s2_id,586177942353bcfebb13850ab27285d4451c5724,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:58e504fab204e227e241d5c33a5f9baaa382e843,s2_id,58e504fab204e227e241d5c33a5f9baaa382e843,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:58f90effcca0067d762fe06ad9a3de3d8e0d1ba3,s2_id,58f90effcca0067d762fe06ad9a3de3d8e0d1ba3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:596179d46f9c44438a0dd088ff9a5323ef204a25,s2_id,596179d46f9c44438a0dd088ff9a5323ef204a25,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:597da8b8fdb41616d11969fdbd7fa62d8bb2c55d,s2_id,597da8b8fdb41616d11969fdbd7fa62d8bb2c55d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:59e29b423c2d666d353dcd4aebd10f96cf42aeda,s2_id,59e29b423c2d666d353dcd4aebd10f96cf42aeda,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:59e8a4385baac0e03c42b129d3c600be9bd2898d,s2_id,59e8a4385baac0e03c42b129d3c600be9bd2898d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:59f4b4a4c0e275d625515e2f0447e337c9ecd24d,s2_id,59f4b4a4c0e275d625515e2f0447e337c9ecd24d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:59f4f48a0688ae14ff4061a0a0473c0e38722be1,s2_id,59f4f48a0688ae14ff4061a0a0473c0e38722be1,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5a09913af1130fc48c2f74db4be69de9e71af487,s2_id,5a09913af1130fc48c2f74db4be69de9e71af487,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5a369b42aef1d91050d898b678f5737a559d0f35,s2_id,5a369b42aef1d91050d898b678f5737a559d0f35,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5a7d13e4b59e575c0806731c0c1e84d7a7489db8,s2_id,5a7d13e4b59e575c0806731c0c1e84d7a7489db8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5aa03523d3aac007c3ded360ccd02aedb749a6f3,s2_id,5aa03523d3aac007c3ded360ccd02aedb749a6f3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ae3dfb0a61be64577cd5c88e5529d9f7e48a65e,s2_id,5ae3dfb0a61be64577cd5c88e5529d9f7e48a65e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ae9e0bca774a93c84299042aba569f9aba21746,s2_id,5ae9e0bca774a93c84299042aba569f9aba21746,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5b21ae738bae9765585b554fd718068c7b64515e,s2_id,5b21ae738bae9765585b554fd718068c7b64515e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5b3d9b60bcc94f216f20e4ffdd4105fdaf28ed87,s2_id,5b3d9b60bcc94f216f20e4ffdd4105fdaf28ed87,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5b90ec667d307141e64bd218925b71a91586b256,s2_id,5b90ec667d307141e64bd218925b71a91586b256,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5b9c7b17e5da008359df5e7618a0f89c7d9349e3,s2_id,5b9c7b17e5da008359df5e7618a0f89c7d9349e3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5c1c9c1f231007e8eb239c5ce4e6656ad49602ce,s2_id,5c1c9c1f231007e8eb239c5ce4e6656ad49602ce,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5c25893c0e3ed92a4114daa6d94213d6a830022e,s2_id,5c25893c0e3ed92a4114daa6d94213d6a830022e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5c8c631f7585c65ea4a8516b37b3400a8a3b2adf,s2_id,5c8c631f7585c65ea4a8516b37b3400a8a3b2adf,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ca47a8dcb06ad584d01f12f18eee36a942159fd,s2_id,5ca47a8dcb06ad584d01f12f18eee36a942159fd,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5cd64fc8a0fce396bf82f528825ed0f0ff52df6b,s2_id,5cd64fc8a0fce396bf82f528825ed0f0ff52df6b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5d4fa18f95d981db4660385ffe7d5c3375917fc1,s2_id,5d4fa18f95d981db4660385ffe7d5c3375917fc1,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5d8d564b9370190ea1cbe5b2ea7c095ce47c725b,s2_id,5d8d564b9370190ea1cbe5b2ea7c095ce47c725b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5db21b302d434b08cb9a679c98153d6f96dd70b5,s2_id,5db21b302d434b08cb9a679c98153d6f96dd70b5,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5e2435bf388da8b8d40f07f4f74f5934ece9ec11,s2_id,5e2435bf388da8b8d40f07f4f74f5934ece9ec11,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5e6e67676571535f479e46f333a0505e1b3aba20,s2_id,5e6e67676571535f479e46f333a0505e1b3aba20,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5e6f956a5d33925e6b1b0f177705b1169af89d02,s2_id,5e6f956a5d33925e6b1b0f177705b1169af89d02,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ea39378766e90d5a2469ddc12040045f73efa32,s2_id,5ea39378766e90d5a2469ddc12040045f73efa32,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ea3ce7ee879db537599321a8efea2620b78c186,s2_id,5ea3ce7ee879db537599321a8efea2620b78c186,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ebf08cb76c768c369570d656d92709332a94ef9,s2_id,5ebf08cb76c768c369570d656d92709332a94ef9,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ecf369658c0449bcd0a898ee93647c82f941fe6,s2_id,5ecf369658c0449bcd0a898ee93647c82f941fe6,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ee8e91b4b169130c74a34125514e833a53cfdfa,s2_id,5ee8e91b4b169130c74a34125514e833a53cfdfa,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5f159d0c55f850a772668e9205156e9931c8a7d2,s2_id,5f159d0c55f850a772668e9205156e9931c8a7d2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5f5949487be2ff1e3d08508afef2588e9c65e23a,s2_id,5f5949487be2ff1e3d08508afef2588e9c65e23a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5f6953c9b80d108f44eb114ab2aca0787d77a4b0,s2_id,5f6953c9b80d108f44eb114ab2aca0787d77a4b0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5f93630a89c7bb963465c1ae90fb4867380787b7,s2_id,5f93630a89c7bb963465c1ae90fb4867380787b7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ff8a5ac6bf5a1dff86ec2de72e57b60790baaf9,s2_id,5ff8a5ac6bf5a1dff86ec2de72e57b60790baaf9,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:5ffa72d1c584830f2700d23e3dabc0a338818712,s2_id,5ffa72d1c584830f2700d23e3dabc0a338818712,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:60347869db7d1940958ee465b3010b3a612bf791,s2_id,60347869db7d1940958ee465b3010b3a612bf791,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6041a831b245d4e809ff435adaa6232bc5db104a,s2_id,6041a831b245d4e809ff435adaa6232bc5db104a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:60684bada63fc2aa6e98a649db30e2d7b4426c89,s2_id,60684bada63fc2aa6e98a649db30e2d7b4426c89,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:609ec04b81ccc2b3ee4d582443ae027ae65e3a01,s2_id,609ec04b81ccc2b3ee4d582443ae027ae65e3a01,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:60c13ae6ddd7146ddb5753d0bb9c2a2e50c86335,s2_id,60c13ae6ddd7146ddb5753d0bb9c2a2e50c86335,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:615536c864f8fc6c74d7a4553c900cd9f03ba1fc,s2_id,615536c864f8fc6c74d7a4553c900cd9f03ba1fc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:61ce6a514e5ab9a8c8952790f55e75e709bbc93a,s2_id,61ce6a514e5ab9a8c8952790f55e75e709bbc93a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:61fa4689874ab4629d57e7d09297ec31468ac7e7,s2_id,61fa4689874ab4629d57e7d09297ec31468ac7e7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:622a14df97b0ddb324ec56daa7edeba637ec8d34,s2_id,622a14df97b0ddb324ec56daa7edeba637ec8d34,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6244829b87eab9ba71463620e93f228f58754f14,s2_id,6244829b87eab9ba71463620e93f228f58754f14,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:626a5fabbacb73ae6b24a285382974c0f900f470,s2_id,626a5fabbacb73ae6b24a285382974c0f900f470,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:62b7985a89a1f4127b99202947dd881cf161cf0d,s2_id,62b7985a89a1f4127b99202947dd881cf161cf0d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:62f7253ab27e02bd0c8d3f28c1a8503270617563,s2_id,62f7253ab27e02bd0c8d3f28c1a8503270617563,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:63088727ed91a708187e557084abc221a10934a8,s2_id,63088727ed91a708187e557084abc221a10934a8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:630add957fd5ec8bfee234973bb62cf08b3b9940,s2_id,630add957fd5ec8bfee234973bb62cf08b3b9940,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:63629ba868996f39389768a45ec0c1edd1fb4ab2,s2_id,63629ba868996f39389768a45ec0c1edd1fb4ab2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:637253ce3ac74d0bce38e68840f721ced236656a,s2_id,637253ce3ac74d0bce38e68840f721ced236656a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:63737988011ee1f2794a84bc672091fee0087900,s2_id,63737988011ee1f2794a84bc672091fee0087900,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:637b35ddf0964769adce84e160e6846ee48a7642,s2_id,637b35ddf0964769adce84e160e6846ee48a7642,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:63da4397d04608a82c45c774e38a84e7f056b1e6,s2_id,63da4397d04608a82c45c774e38a84e7f056b1e6,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6468d47da1393b72b6d123237e165ab29a645700,s2_id,6468d47da1393b72b6d123237e165ab29a645700,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:64960ad5b5ddea10e2c843541dba10ec6d8d0436,s2_id,64960ad5b5ddea10e2c843541dba10ec6d8d0436,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:64cb4d4e890c6cab6f26c2df0a1cca36e10ab523,s2_id,64cb4d4e890c6cab6f26c2df0a1cca36e10ab523,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:64fb78efb8ba032d75ed68f9d0401af41c6567a7,s2_id,64fb78efb8ba032d75ed68f9d0401af41c6567a7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:650254488e053873c1d94fbf2e1c9fb0442a202b,s2_id,650254488e053873c1d94fbf2e1c9fb0442a202b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:654c384249a2f5d8f96825f6520842e179a27d01,s2_id,654c384249a2f5d8f96825f6520842e179a27d01,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6572c37266da74541c12b297f83b2ccd7d8d06c0,s2_id,6572c37266da74541c12b297f83b2ccd7d8d06c0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:658b35e4ca474ead39a3683253c820022c76b1d0,s2_id,658b35e4ca474ead39a3683253c820022c76b1d0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:659a2727a2b1c1832ff5ae5bca69c8d7f7e6585c,s2_id,659a2727a2b1c1832ff5ae5bca69c8d7f7e6585c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:65d1e9f3eef3aa20fc1613e77649b82ab6bb86c2,s2_id,65d1e9f3eef3aa20fc1613e77649b82ab6bb86c2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:65db50c2226be2bb72c88730b9248376107c9d26,s2_id,65db50c2226be2bb72c88730b9248376107c9d26,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:65e8faa327a3b4882e4ba22882fbdecfa8ece0f0,s2_id,65e8faa327a3b4882e4ba22882fbdecfa8ece0f0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6609153e319bc952ef47a136177a8fb3370044dd,s2_id,6609153e319bc952ef47a136177a8fb3370044dd,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:660e01a53591e994f6249df612768472373edb75,s2_id,660e01a53591e994f6249df612768472373edb75,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:662864b89b84f725c6ebd0ac3184228a31dfdc94,s2_id,662864b89b84f725c6ebd0ac3184228a31dfdc94,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:666edd7f750f76c6c87fc513e80a84cd92e0e744,s2_id,666edd7f750f76c6c87fc513e80a84cd92e0e744,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:666f0fa6242f59f0efad52bf4fca6e57dec3df21,s2_id,666f0fa6242f59f0efad52bf4fca6e57dec3df21,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:666f54edfa6719897d0b23437f6289b4f553ddf8,s2_id,666f54edfa6719897d0b23437f6289b4f553ddf8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6695fcbccbe6a03b0f1a3b0d9ebaed8e3038766a,s2_id,6695fcbccbe6a03b0f1a3b0d9ebaed8e3038766a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:66e4eae69f9728e286f7182c69265ccb3d6db96b,s2_id,66e4eae69f9728e286f7182c69265ccb3d6db96b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:673829d517c4288e849c764011bdd38181966494,s2_id,673829d517c4288e849c764011bdd38181966494,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:67446426fcb923ea251506612947e13d6df7afe9,s2_id,67446426fcb923ea251506612947e13d6df7afe9,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6754b65c0f288951827f150246e6cb656f06b65a,s2_id,6754b65c0f288951827f150246e6cb656f06b65a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:678980509d055744d64a0f123fb735c99e4ca565,s2_id,678980509d055744d64a0f123fb735c99e4ca565,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:67b4a2aadbd97299255c3eabc64cd22d535bff1b,s2_id,67b4a2aadbd97299255c3eabc64cd22d535bff1b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:67e9018a610320495392eed7d3cec022b8ad2a16,s2_id,67e9018a610320495392eed7d3cec022b8ad2a16,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:67f783a6d41941c17f1e66413158bd138ec3df3e,s2_id,67f783a6d41941c17f1e66413158bd138ec3df3e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:681bd485e2a252e2bd295050bf76084f6e2a26ee,s2_id,681bd485e2a252e2bd295050bf76084f6e2a26ee,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:68551c900ac4cc5571f7bf871b941144b28d6ce2,s2_id,68551c900ac4cc5571f7bf871b941144b28d6ce2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6938888a0e78adb0ec0e4421307c3cc92f169815,s2_id,6938888a0e78adb0ec0e4421307c3cc92f169815,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:69544dccc1d570c26d8503da29e9d051f8609211,s2_id,69544dccc1d570c26d8503da29e9d051f8609211,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
