lookup_id,doi_norm,found,abstract,openalex_id,title,year,cited_by_count,referenced_works_count,fwci,is_retracted,type,type_crossref
DOI:10.1145/3209108.3209204,10.1145/3209108.3209204,True,"Existing approaches to temporal verification of higher-order functional programs have either sacrificed compositionality in favor of achieving automation or vice-versa. In this paper we present a dependent-refinement type & effect system to ensure that well-typed programs satisfy given temporal properties, and also give an algorithmic approach---based on deductive reasoning over a fixpoint logic---to typing in this system. The first contribution is a novel type-and-effect system capable of expressing dependent temporal effects, which are fixpoint logic predicates on event sequences and program values, extending beyond the (non-dependent) temporal effects used in recent proposals. Temporal effects facilitate compositional reasoning whereby the temporal behavior of program parts are summarized as effects and combined to form those of the larger parts. As a second contribution, we show that type checking and typability for the type system can be reduced to solving first-order fixpoint logic constraints. Finally, we present a novel deductive system for solving such constraints. The deductive system consists of rules for reasoning via invariants and well-founded relations, and is able to reduce formulas containing both least and greatest fixpoints to predicate-based reasoning.",https://openalex.org/W2811195459,A Fixpoint Logic and Dependent Effects for Temporal Property Verification,2018.0,26.0,37.0,2.7785,False,article,
DOI:10.1145/3209108.3209136,10.1145/3209108.3209136,True,"We prove that for every class ℒ of graphs with effectively bounded expansion, given a first-order sentence φ and an n-element structure A whose Gaifman graph belongs to ℒ, the question whether φ holds in A can be decided by a family of AC-circuits of size f(φ) · nc and depth f(φ) + c log n, where f is a computable function and c is a universal constant. This places the model-checking problem for classes of bounded expansion in the parameterized circuit complexity class para-AC1. On the route to our result we prove that the basic decomposition toolbox for classes of bounded expansion, including orderings with bounded weak coloring numbers and low treedepth decompositions, can be computed in para-AC1.",https://openalex.org/W2799268901,Parameterized circuit complexity of model-checking on sparse structures,2018.0,12.0,34.0,1.7099,False,article,
DOI:10.1145/3209108.3209166,10.1145/3209108.3209166,True,"Motivated by the problem of separating syntax from semantics in programming with algebraic effects and handlers, we propose a categorical model of abstract syntax with so-called scoped operations. As a building block of a term, a scoped operation is not merely a node in a tree, as it can also encompass a whole part of the term (a scope). Some examples from the area of programming are given by the operation catch for handling exceptions, in which the part in the scope is the code that may raise an exception, or the operation once, which selects a single solution from a nondeterministic computation. A distinctive feature of such operations is their behaviour under program composition, that is, syntactic substitution.",https://openalex.org/W2798715557,Syntax and Semantics for Operations with Scopes,2018.0,26.0,29.0,1.8616,False,article,
DOI:10.1145/3209108.3209147,10.1145/3209108.3209147,True,"We prove the completeness of an axiomatization for differential equation invariants. First, we show that the differential equation axioms in differential dynamic logic are complete for all algebraic invariants. Our proof exploits differential ghosts, which introduce additional variables that can be chosen to evolve freely along new differential equations. Cleverly chosen differential ghosts are the proof-theoretical counterpart of dark matter. They create new hypothetical state, whose relationship to the original state variables satisfies invariants that did not exist before. The reflection of these new invariants in the original system then enables its analysis.",https://openalex.org/W4289761034,Differential Equation Axiomatization,2018.0,26.0,15.0,3.2152,False,preprint,
DOI:10.1145/3209108.3209193,10.1145/3209108.3209193,True,"Though many safety-critical software systems use floating point to represent real-world input and output, the mathematical specifications of these systems' behaviors use real numbers. Significant deviations from those specifications can cause errors and jeopardize safety. To ensure system safety, some programming systems offer exact real arithmetic, which often enables a program's computation to match its mathematical specification exactly. However, exact real arithmetic complicates decision-making: in these systems, it is impossible to compute (total and deterministic) discrete decisions based on connected spaces such as R. We present programming-language semantics based on constructive topology with variants allowing nondeterminism and/or partiality. Either nondeterminism or partiality suffices to allow computable decision making on connected spaces such as R. We then introduce pattern matching on spaces, a language construct for creating programs on spaces, generalizing pattern matching in functional programming, where patterns need not represent decidable predicates and also may overlap or be inexhaustive, giving rise to nondeterminism or partiality, respectively. Nondeterminism and/or partiality also yield formal logics for constructing approximate decision procedures. We extended the Marshall language for exact real arithmetic with these constructs and implemented some programs with it.",https://openalex.org/W2964225009,Computable decision making on the reals and other spaces,2018.0,6.0,31.0,0.6412,False,article,
DOI:10.1145/3209108.3209141,10.1145/3209108.3209141,True,"Reynolds' original theory of relational parametricity was intended to capture the observation that polymorphically typed System F programs preserve all relations between inputs. But as Reynolds himself later showed, his theory can only be formulated in a metatheory with an impredicative universe, such as the Calculus of Inductive Constructions. A number of more abstract treatments of relational parametricity have since appeared; however, as we show, none of these seem to express Reynolds' original theory in a satisfactory way.",https://openalex.org/W2798689386,A General Framework for Relational Parametricity,2018.0,0.0,16.0,0.0,False,preprint,
DOI:10.1145/3209108.3209153,10.1145/3209108.3209153,True,"Nakano's later modality can be used to specify and define recursive functions which are causal or synchronous; in concert with a notion of clock variable, it is possible to also capture the broader class of productive (co)programs. Until now, it has been difficult to combine these constructs with dependent types in a way that preserves the operational meaning of type theory and admits a hierarchy of universes Ui.",https://openalex.org/W2798786901,Guarded Computational Type Theory,2018.0,6.0,13.0,0.5077,False,article,
DOI:10.1145/3209108.3209133,10.1145/3209108.3209133,True,"Infinite types and formulas are known to have really curious and unsound behaviors. For instance, they allow to type Ω, the auto-autoapplication and they thus do not ensure any form of normalization/productivity. Moreover, in most infinitary frameworks, it is not difficult to define a type R that can be assigned to every λ-term. However, these observations do not say much about what coinductive (i.e. infinitary) type grammars are able to provide: it is for instance very difficult to know what types (besides R) can be assigned to a given term in this setting. We begin with a discussion on the expressivity of different forms of infinite types. Then, using the resource-awareness of sequential intersection types (system S) and tracking, we prove that infinite types are able to characterize the arity of every λ-terms and that, in the infinitary extension of the relational model, every term has a ""meaning"" i.e. a non-empty denotation. From the technical point of view, we must deal with the total lack of guarantee of productivity for typable terms: we do so by importing methods inspired by first order model theory.",https://openalex.org/W2799073568,Every λ-Term is Meaningful for the Infinitary Relational Model,2018.0,1.0,13.0,0.0,False,article,
DOI:10.1145/3209108.3209121,10.1145/3209108.3209121,True,"Building on recently established enumerative connections between lambda calculus and the theory of embedded graphs (or ""maps""), this paper develops an analogy between typing (of lambda terms) and coloring (of maps). Our starting point is the classical notion of an abelian group-valued ""flow"" on an abstract graph (Tutte, 1954). Typing a linear lambda term may be naturally seen as constructing a flow (on an embedded 3-valent graph with boundary) valued in a more general algebraic structure consisting of a preordered set equipped with an ""implication"" operation and unit satisfying composition, identity, and unit laws. Interesting questions and results from the theory of flows (such as the existence of nowhere-zero flows) may then be re-examined from the standpoint of lambda calculus and logic. For example, we give a characterization of when the local flow relations (across vertices) may be categorically lifted to a global flow relation (across the boundary), proving that this holds just in case the underlying map has the orientation of a lambda term. We also develop a basic theory of rewriting of flows that suggests topological meanings for classical completeness results in combinatory logic, and introduce a polarized notion of flow, which draws connections to the theory of proof-nets in linear logic and to bidirectional typing.",https://openalex.org/W2798480443,A theory of linear typings as flows on 3-valent graphs,2018.0,0.0,49.0,0.0,False,preprint,
DOI:10.1145/3209108.3209201,10.1145/3209108.3209201,True,"We introduce a flexible class of well-quasi-orderings (WQOs) on words that generalizes the ordering of (not necessarily contiguous) subwords. Each such WQO induces a class of piecewise testable languages (PTLs) as Boolean combinations of upward closed sets. In this way, a range of regular language classes arises as PTLs. Moreover, each of the WQOs guarantees regularity of all downward closed sets. We consider two problems. First, we study which (perhaps non-regular) language classes allow to decide whether two given languages are separable by a PTL with respect to a given WQO. Second, we want to effectively compute downward closures with respect to these WQOs. Our first main result is that for each of the WQOs, under mild assumptions, both problems reduce to the simultaneous unboundedness problem (SUP) and are thus solvable for many powerful system models. In the second main result, we apply the framework to show decidability of separability of regular languages by B∑1[<, mod], a fragment of first-order logic with modular predicates.",https://openalex.org/W2810848820,Separability by piecewise testable languages and downward closures beyond subwords,2018.0,12.0,29.0,0.8548,False,article,
DOI:10.1109/lics.2017.8005106,10.1109/lics.2017.8005106,True,"The evaluation of conjunctive regular path queries– which form the navigational core of the query languagesfor graph databases – raises challenges in the context of thehomomorphism problem that are not fully addressed by existingtechniques. We start a systematic investigation of such challengesusing a notion of homomorphism for regular graph patterns(RGPs). We observe that the RGP homomorphism problemcannot be reduced to known instances of the homomorphismproblem, and new techniques need to be developed for its study.We first show that the non-uniform version of the problemis computationally harder than for the usual homomorphismproblem. By establishing a connection between both problems,in turn, we postulate a dichotomy conjecture, analogous tothe algebraic dichotomy conjecture held in CSP. We also lookat which structural restrictions on left-hand side instances ofthe RGP homomorphism problem ensure efficiency. We studyrestrictions based on the notion of bounded treewidth moduloequivalence, which characterizes tractability for the usual ho-momorphism notion. We propose two such notions, based ondifferent interpretations of RGP equivalence, and show that theyboth ensure the efficiency of the RGP homomorphism problem.",https://openalex.org/W4248948614,The homomorphism problem for regular graph patterns,2017.0,4.0,40.0,0.29592668,False,article,
DOI:10.1109/lics.2017.8005129,10.1109/lics.2017.8005129,True,"Pebble games are a powerful tool in the study of finite model theory, constraint satisfaction and database theory. Monads and comonads are basic notions of category theory which are widely used in semantics of computation and in modern functional programming. We show that existential k-pebble games have a natural comonadic formulation. Winning strategies for Duplicator in the k-pebble game for structures A and B are equivalent to morphisms from A to B in the coKleisli category for this comonad. This leads on to comonadic characterisations of a number of central concepts in Finite Model Theory: · Isomorphism in the co-Kleisli category characterises elementary equivalence in the k-variable logic with counting quantifiers. · Symmetric games corresponding to equivalence in full k-variable logic are also characterized. · The treewidth of a structure A is characterised in terms of its coalgebra number: the least k for which there is a coalgebra structure on A for the k-pebbling comonad. · Co-Kleisli morphisms are used to characterize strong consistency, and to give an account of a Cai-Fürer-Immerman construction. · The k-pebbling comonad is also used to give semantics to a novel modal operator. These results lay the basis for some new and promising connections between two areas within logic in computer science which have largely been disjoint: (1) finite and algorithmic model theory, and (2) semantics and categorical structures of computation.",https://openalex.org/W2952430021,The pebbling comonad in Finite Model Theory,2017.0,35.0,45.0,0.6236,False,preprint,
DOI:10.1109/lics.2017.8005088,10.1109/lics.2017.8005088,True,"We present two finitary cut-free sequent calculi for the modal μ-calculus. One is a variant of Kozen's axiomatisation in which cut is replaced by a strengthening of the induction rule for greatest fixed point. The second calculus derives annotated sequents in the style of Stirling's `tableau proof system with names' (2014) and features a generalisation of the ν-regeneration rule that allows discharging open assumptions. Soundness and completeness for the two calculi is proved by establishing a sequence of embeddings between proof systems, starting at Stirling's tableau-proofs and ending at the original axiomatisation of the μ-calculus due to Kozen. As a corollary we obtain a new, constructive, proof of completeness for Kozen's axiomatisation which avoids the usual detour through automata and games.",https://openalex.org/W4232563889,Cut-free completeness for modal mu-calculus,2017.0,32.0,27.0,1.9502,False,article,
DOI:10.1109/lics.2017.8005097,10.1109/lics.2017.8005097,True,"Guarded recursion in the sense of Nakano allows general recursive types and terms to be added to type theory without breaking consistency. Recent work has demonstrated applications of guarded recursion such as programming with codata, reasoning about coinductive types, as well as constructing and reasoning about denotational models of general recursive types. Guarded recursion can also be used as an abstract form of step-indexing for reasoning about programming languages with advanced features. Ultimately, we would like to have an implementation of a type theory with guarded recursion in which all these applications can be carried out and machine-checked. In this paper, we take a step towards this goal by devising a suitable reduction semantics. We present Clocked Type Theory, a new type theory for guarded recursion that is more suitable for reduction semantics than the existing ones. We prove confluence, strong normalisation and canonicity for its reduction semantics, constructing the theoretical basis for a future implementation. We show how coinductive types as exemplified by streams can be encoded, and derive that the type system ensures productivity of stream definitions.",https://openalex.org/W2743482027,The clocks are ticking: No more delays!,2017.0,35.0,35.0,2.9044,False,article,
DOI:10.1109/lics.2017.8005135,10.1109/lics.2017.8005135,True,"Abstract: Stable event structures, and their duality with prime algebraic domains (arising as partial orders of configurations), are a landmark of concurrency theory, providing a clear characterisation of causality in computations. They have been used for defining a concurrent semantics of several formalisms, from Petri nets to linear graph rewriting systems, which in turn lay at the basis of many visual frameworks. Stability however is restrictive for dealing with formalisms where a computational step can merge parts of the state, like graph rewriting systems with non-linear rules, which are needed to cover some relevant applications (such as the graphical encoding of calculi with name passing). We characterise, as a natural generalisation of prime algebraic domains, a class of domains that is well-suited to model the semantics of formalisms with fusions. We then identify a corresponding class of event structures, that we call connected event structures, via a duality result formalised as an equivalence of categories.We show that connected event structures are exactly the class of event structures that arise as the semantics of nonlinear graph rewriting systems. Interestingly, the category of general unstable event structures coreflects into our category of domains, so that our result provides a characterisation of the partial orders of configurations of such event structures.",https://openalex.org/W2573697834,Domains and event structures for fusions,2017.0,4.0,35.0,0.91671855,False,preprint,
DOI:10.1109/lics.2017.8005147,10.1109/lics.2017.8005147,True,"We present new data structures for quasistrict higher categories, in which associativity and unit laws hold strictly. Our approach has low axiomatic complexity compared to traditional algebraic approaches, and gives a practical method for performing calculations in quasistrict 4-categories. It is amenable to computer implementation, and we exploit this to give a machine-verified algebraic proof that every adjunction of 1-cells in a quasistrict 4-category can be promoted to a coherent adjunction satisfying the butterfly equations.",https://openalex.org/W2541184038,Data structures for quasistrict higher categories,2017.0,15.0,58.0,2.9861,False,preprint,
DOI:10.1109/lics.2017.8005138,10.1109/lics.2017.8005138,True,"Functional transductions realized by two-way transducers (equivalently, by streaming transducers and by MSO transductions) are the natural and standard notion of ""regular"" mappings from words to words. It was shown recently (LICS'13) that it is decidable if such a transduction can be implemented by some one-way transducer, but the given algorithm has non-elementary complexity. We provide an algorithm of different flavor solving the above question, that has double exponential space complexity. We further apply our technique to decide whether the transduction realized by a two-way transducer can be implemented by a sweeping transducer, with either known or unknown number of passes.",https://openalex.org/W2963308684,Untwisting two-way transducers in elementary time,2017.0,1.0,25.0,0.29592668,False,preprint,
DOI:10.1109/lics.2017.8005101,10.1109/lics.2017.8005101,True,"We introduce a generalisation of weighted automata over a field, called polynomial automata, and we analyse the complexity of the Zeroness Problem in this model, that is, whether a given automaton outputs zero on all words. While this problem is non-primitive recursive in general, we highlight a subclass of polynomial automata for which the Zeroness Problem is primitive recursive. Refining further, we identify a subclass of affine VAS for which coverability is in 2EXPSPACE. We also use polynomial automata to obtain new proofs that equivalence of streaming string transducers is decidable, and that equivalence of copyless streaming string transducers is in PSPACE.",https://openalex.org/W4255971878,Polynomial automata: Zeroness and applications,2017.0,18.0,34.0,1.1837067,False,article,
DOI:10.1109/lics.2017.8005071,10.1109/lics.2017.8005071,True,"Nonuniform (or “nested” or “heterogeneous”) datatypes are recursively defined types in which the type arguments vary recursively. They arise in the implementation of finger trees and other efficient functional data structures. We show how to reduce a large class of nonuniform datatypes and codatatypes to uniform types in higher-order logic. We programmed this reduction in the Isabelle/HOL proof assistant, thereby enriching its specification language. Moreover, we derive (co)induction and (co)recursion principles based on a weak variant of parametricity.",https://openalex.org/W4239300366,Foundational nonuniform (Co)datatypes for higher-order logic,2017.0,7.0,38.0,0.8768,False,preprint,
DOI:10.1109/lics.2017.8005068,10.1109/lics.2017.8005068,True,"This paper studies sets of rational numbers definable by continuous Petri nets and extensions thereof. First, we identify a polynomial-time decidable fragment of existential FO(ℚ,+,<;) and show that the sets of rationals definable in this fragment coincide with reachability sets of continuous Petri nets. Next, we introduce and study continuous vector addition systems with states (CVASS), which are vector addition systems with states in which counters may hold non-negative rational values, and in which the effect of a transition can be scaled by a positive rational number smaller or equal to one. This class strictly generalizes continuous Petri nets by additionally allowing for discrete control-state information. We prove that reachability sets of CVASS are equivalent to the sets of rational numbers definable in existential FO(ℚ,+,<;) from which we can conclude that reachability in CVASS is NP-complete. Finally, our results explain and yield as corollaries a number of polynomial-time algorithms for decision problems that have recently been studied in the literature.",https://openalex.org/W4235482987,Logics for continuous reachability in Petri nets and vector addition systems with states,2017.0,15.0,27.0,0.2271,False,article,
DOI:10.1109/lics.2017.8005066,10.1109/lics.2017.8005066,True,International audience,https://openalex.org/W2742607615,An interpretation of system F through bar recursion,2017.0,2.0,19.0,0.45835928,False,preprint,
DOI:10.1109/lics.2017.8005073,10.1109/lics.2017.8005073,True,"A structure enjoys the Herbrand property if, whenever it satisfies an equality between some terms, these terms are unifiable. On such structures the expressive power of equalities becomes trivial, as their semantic satisfiability is reduced to a purely syntactic check. In this work, we introduce the notion of Herbrand property and develop it in a finite model-theoretic perspective. We provide, indeed, a canonical realization of the new concept by what we call quasi-Herbrand models and observe that, in stark contrast with the naive implementation of the property via standard Herbrand models, their universe can be finite even in presence of functions in the vocabulary. We exploit this feature to decide and collapse the general and finite version of the satisfiability and entailment problems for previously unsettled fragments of first-order logic. We take advantage of the Herbrand property also to establish novel and tight complexity results for the aforementioned decision questions. In particular, we show that the finite containment problem for quantified conjunctive queries is NPTIME-complete, tightening along two dimensions the known 3EXPTIME upper bound for the general version of the problem (Chen, Madelaine, and Martin, LICS'08). We finally present an alternative view on this result by generalizing to such queries the classic characterization of conjunctive query containment via polynomial-time verifiable homomorphisms (Chandra and Merlin, STOC'77).",https://openalex.org/W4251307572,"Herbrand property, finite quasi-Herbrand models, and a Chandra-Merlin theorem for quantified conjunctive queries",2017.0,1.0,33.0,0.195,False,article,
DOI:10.1109/lics.2017.8005146,10.1109/lics.2017.8005146,True,"Homotopy type theory is a version of Martin-Löf type theory taking advantage of its homotopical models. In particular, we can use and construct objects of homotopy theory and reason about them using higher inductive types. In this article, we construct the real projective spaces, key players in homotopy theory, as certain higher inductive types in homotopy type theory. The classical definition of ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n</sup> , as the quotient space identifying antipodal points of the n-sphere, does not translate directly to homotopy type theory. Instead, we define ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n</sup> by induction on n simultaneously with its tautological bundle of 2-element sets. As the base case, we take ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">-1</sup> to be the empty type. In the inductive step, we take ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n+1</sup> to be the mapping cone of the projection map of the tautological bundle of ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n</sup> , and we use its universal property and the univalence axiom to define the tautological bundle on ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n+1</sup> . By showing that the total space of the tautological bundle of ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n</sup> is the n-sphere S <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n</sup> , we retrieve the classical description of ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n+1</sup> as ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n</sup> with an (n + 1)-disk attached to it. The infinite dimensional real projective space ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">∞</sup> , defined as the sequential colimit of ℝP <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">n</sup> with the canonical inclusion maps, is equivalent to the Eilenberg-MacLane space K(ℤ/2ℤ, 1), which here arises as the subtype of the universe consisting of 2-element types. Indeed, the infinite dimensional projective space classifies the 0-sphere bundles, which one can think of as synthetic line bundles. These constructions in homotopy type theory further illustrate the utility of homotopy type theory, including the interplay of type theoretic and homotopy theoretic ideas.",https://openalex.org/W2608452728,The real projective spaces in homotopy type theory,2017.0,17.0,12.0,3.7285,False,preprint,
DOI:10.1109/lics.2017.8005148,10.1109/lics.2017.8005148,True,"First-order logic (FO) over words is shown to be equiexpressive with FO equipped with a restricted set of numerical predicates, namely the order, a binary predicate MSB <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">0</sub> , and the finite-degree predicates: FO[A <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">RB</sub> ] = FO[≤, MSB <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">0</sub> , F <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">IN</sub> ]. The Crane Beach Property (CBP), introduced more than a decade ago, is true of a logic if all the expressible languages admitting a neutral letter are regular. Although it is known that FO[A <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">RB</sub> ] does not have the CBP, it is shown here that the (strong form of the) CBP holds for both FO[≤, F <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">IN</sub> ] and FO[≤, MSB <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">0</sub> ]. Thus FO[≤, F <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">IN</sub> ] exhibits a form of locality and the CBP, and can still express a wide variety of languages, while being one simple predicate away from the expressive power of FO[A <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">RB</sub> ]. The counting ability of FO[≤, F <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">IN</sub> ] is studied as an application.",https://openalex.org/W2956143764,A crevice on the Crane Beach: Finite-degree predicates,2017.0,1.0,29.0,0.0,False,preprint,
DOI:10.1109/lics.2017.8005072,10.1109/lics.2017.8005072,True,"We investigate multi-agent epistemic modal logic with common knowledge modalities for groups of agents and obtain van Benthem style model-theoretic characterisations, in terms of bisimulation invariance of classical first-order logic over the non-elementary classes of (finite or arbitrary) common knowledge Kripke frames. The fixpoint character of common knowledge modalities and the rôle that reachability and transitive closures play for the derived accessibility relations take our analysis beyond classical model-theoretic terrain and technically pose a novel challenge to the analysis of model-theoretic games. Over and above the more familiar locality-based techniques we exploit a specific structure theory for specially adapted Cayley groups: through the association of agents with sets of generators, all epistemic frames can be represented up to bisimilarity by suitable Cayley groups with specific acyclicity properties; these support a locality analysis at different levels of granularity as induced by distance measures w.r.t. various coalitions of agents.",https://openalex.org/W4232321989,Common knowledge and multi-scale locality analysis in Cayley structures,2017.0,0.0,13.0,0.0,False,article,
DOI:10.1109/lics.2017.8005119,10.1109/lics.2017.8005119,True,"Brouwer's continuity principle states that all functions from infinite sequences of naturals to naturals are continuous, that is, for every sequence the result depends only on a finite initial segment. It is an intuitionistic axiom that is incompatible with classical mathematics. Recently Martín Escardό proved that it is also inconsistent in type theory. This shows that we cannot internalize the meta-theoretical observation that every definable function is continuous. However, we can adapt Brouwer's ideas to an important class of functions and propose a reformulation of the continuity principle that is internally provable. We note that Brouwer talked about functions on choice sequences, which are described as free progressions of values not necessarily generated by a rule. The functions must produce their results independently of how the sequences are generated. We formalize them as monadic streams, potentially unending sequences of values produced by steps triggered by a monadic action, possibly involving side effects. We consider functions on them that are uniform, in the sense that they operate in the same way independently of the particular monad that provides the specific side effects. Formally this is done by requiring a form of naturality in the monad. Functions on monadic streams have not only a foundational importance, but have also practical applications in signal processing and reactive programming. We give algorithms to determine the modulus of continuity of monadic stream functions and to generate dialogue trees for them (trees whose nodes and branches describe the interaction of the process with the environment).",https://openalex.org/W4242392412,The continuity of monadic stream functions,2017.0,1.0,25.0,0.195,False,article,
DOI:10.1109/lics.2017.8005145,10.1109/lics.2017.8005145,True,International audience,https://openalex.org/W4236572552,On shift-invariant maximal filters and hormonal cellular automata,2017.0,2.0,12.0,0.59185335,False,preprint,
DOI:10.1109/lics.2017.8005111,10.1109/lics.2017.8005111,True,"We propose a novel automata model over the alphabet of rational numbers, which we call register automata over the rationals (RA <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ℚ</sub> ). It reads a sequence of rational numbers and outputs another rational number. RA <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ℚ</sub> is an extension of the well-known register automata (RA) over infinite alphabets, which are finite automata equipped with a finite number of registers/variables for storing values. Like in the standard RA, the RA <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ℚ</sub> model allows both equality and ordering tests between values. It, moreover, allows to perform linear arithmetic between certain variables. The model is quite expressive: in addition to the standard RA, it also generalizes other well-known models such as affine programs and arithmetic circuits. The main feature of RA <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ℚ</sub> is that despite the use of linear arithmetic, the so-called invariant problem-a generalization of the standard non-emptiness problem-is decidable. We also investigate other natural decision problems, namely, commutativity, equivalence, and reachability. For deterministic RA <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">ℚ</sub> , commutativity and equivalence are polynomial-time inter-reducible with the invariant problem.",https://openalex.org/W2963214527,Register automata with linear arithmetic,2017.0,11.0,45.0,1.1837067,False,preprint,
DOI:10.1109/lics.2017.8005085,10.1109/lics.2017.8005085,True,"We consider the problem of counting the number of answers to a first-order formula on a finite structure. We present and study an extension of first-order logic in which algorithms for this counting problem can be naturally and conveniently expressed, in senses that are made precise and that are motivated by the wish to understand tractable cases of the counting problem.",https://openalex.org/W2404691361,The logic of counting query answers,2017.0,3.0,31.0,0.3731,False,preprint,
DOI:10.1109/lics.2017.8005083,10.1109/lics.2017.8005083,True,"We prove that non-emptiness of timed register pushdown automata is decidable in doubly exponential time. This is a very expressive class of automata, whose transitions may involve state and top-of-stack clocks with unbounded differences. It strictly subsumes pushdown timed automata of Bouajjani et al., dense-timed pushdown automata of Abdulla et al., and orbit-finite timed register pushdown automata of Clemente and Lasota. Along the way, we prove two further decidability results of independent interest: for non-emptiness of least solutions to systems of equations over sets of integers with addition, union and intersections with ℕ and -ℕ, and for reachability in one-dimensional branching vector addition systems with states and subtraction, both in exponential time.",https://openalex.org/W4230386512,Timed pushdown automata and branching vector addition systems,2017.0,4.0,24.0,0.4741,False,article,
DOI:10.1109/lics.2017.8005061,10.1109/lics.2017.8005061,True,"Regular cost functions offer a toolbox for automatically solving problems of existence of bounds, in a way similar to the theory of regular languages. More precisely, it allows to test the existence of bounds for quantities that can be defined in cost monadic second-order logic (a quantitative variant of monadic second-order logic) with inputs that range over finite words, infinite words, finite trees, and (sometimes) infinite trees. Though the initial results date from the works of Hashiguchi in the early eighties, it is during the last decade that the theory took its current shape and that many new results and applications have been established. In this tutorial, two connections linking logic with the theory of regular cost functions will be described. The first connection is a proof of a result of Blumensath, Otto and Weyer stating that it is decidable whether the fixpoint of a monadic secondorder formula is reached within a bounded number of iterations over the class of infinite trees. The second connection is how nonstandard models (and more precisely non-standard analysis) give rise to a unification of the theory of regular cost functions with the one of regular languages.",https://openalex.org/W4241548587,Logic and regular cost functions,2017.0,1.0,49.0,0.2271,False,article,
DOI:10.1109/lics.2017.8005105,10.1109/lics.2017.8005105,True,"We introduce perfect half space games, in which the goal of Player 2 is to make the sums of encountered multi-dimensional weights diverge in a direction which is consistent with a chosen sequence of perfect half spaces (chosen dynamically by Player 2). We establish that the bounding games of Jurdziński et al. (ICALP 2015) can be reduced to perfect half space games, which in turn can be translated to the lexicographic energy games of Colcombet and Niwiński, and are positionally determined in a strong sense (Player 2 can play without knowing the current perfect half space). We finally show how perfect half space games and bounding games can be employed to solve multi-dimensional energy parity games in pseudo-polynomial time when both the numbers of energy dimensions and of priorities are fixed, regardless of whether the initial credit is given as part of the input or existentially quantified. This also yields an optimal 2-EXPTIME complexity with given initial credit, where the best known upper bound was non-elementary.",https://openalex.org/W2608760006,Perfect half space games,2017.0,13.0,16.0,2.1328,False,preprint,
