lookup_id,source_title,found,abstract,match_score,openalex_id,openalex_title,year,cited_by_count,referenced_works_count,fwci,is_retracted,doi
TITLE:train:1677,Ownership Guided C to Rust Translation.,True,"Abstract Dubbed a safer C, Rust is a modern programming language that combines memory safety and low-level control. This interesting combination has made Rust very popular among developers and there is a growing trend of migrating legacy codebases (very often in C) to Rust. In this paper, we present a C to Rust translation approach centred around static ownership analysis. We design a suite of analyses that infer ownership models of C pointers and automatically translate the pointers into safe Rust equivalents. The resulting tool, Crown , scales to real-world codebases (half a million lines of code in less than 10 s) and achieves a high conversion rate.",1.0,https://openalex.org/W4384471416,Ownership Guided C to Rust Translation,2023.0,23.0,41.0,11.8107,False,https://doi.org/10.1007/978-3-031-37709-9_22
TITLE:train:1679,"Computer Aided Verification - 35th International Conference, CAV 2023, Paris, France, July 17-22, 2023, Proceedings, Part I",False,"Abstract The creation of blockchain-based software applications requires today considerable technical knowledge, particularly in software design and programming. This is regarded as a major barrier in adopting this technology in business and making it accessible to a wider audience. As a solution, low-code and no-code approaches have been proposed that require only little or no programming knowledge for creating full-fledged software applications. In this paper we extend a review of academic approaches from the discipline of model-driven engineering as well as industrial low-code and no-code development platforms for blockchains. This includes a content-based, computational analysis of relevant academic papers and the derivation of major topics. In addition, the topics were manually evaluated and refined. Based on these analyses we discuss the spectrum of approaches in this field and derive opportunities for further research.",0.234375,https://openalex.org/W4380203782,Design of blockchain-based applications using model-driven engineering and low-code/no-code platforms: a structured literature review,2023.0,39.0,229.0,17.4059,False,https://doi.org/10.1007/s10270-023-01109-1
TITLE:train:1680,"Computer Aided Verification - 35th International Conference, CAV 2023, Paris, France, July 17-22, 2023, Proceedings, Part II",False,"Abstract KLEEF is a complete overhaul of the KLEE symbolic execution engine for LLVM , fine-tuned for a robust analysis of industrial C/C++ code. KLEEF natively handles complex data structures, such as trees, linked lists, and dynamically allocated arrays, via lazy initialization and symcrete values. KLEEF has fine-tuned modes for both maximal test coverage generation and reproducing error traces, in particular reaching a specific point in the program. In the paper, we describe the above features and a competition configuration of KLEEF .",0.2527472527472527,https://openalex.org/W4394001881,KLEEF: Symbolic Execution Engine (Competition Contribution),2024.0,5.0,8.0,5.5421,False,https://doi.org/10.1007/978-3-031-57259-3_18
TITLE:train:1681,"Computer Aided Verification - 35th International Conference, CAV 2023, Paris, France, July 17-22, 2023, Proceedings, Part III",False,"Large language models (LLMs) show promise in code translation due to their ability to generate idiomatic code. However, a significant limitation when using LLMs for code translation is scalability: existing works have shown a drop in translation success rates for code exceeding around 100 lines. We overcome this limitation by developing a modular approach to translation, where we partition the code into small code fragments which can be translated independently and semantically validated (that is, by checking I/O equivalence). When this approach is applied naively, we discover that LLMs are unreliable when translating features of the source language that do not have a direct mapping to the target language, and that the LLM often gets stuck in repair loops when attempting to fix errors. To address these issues, we introduce two key concepts: (1) feature mapping , which integrates predefined translation rules with LLM-based translation to guide the LLM in navigating subtle language differences and producing semantically accurate code; and (2) type-compatibility , which facilitates localized checks at the function signature level to detect errors early, thereby narrowing the scope of potential repairs. We apply our approach to translating real-world Go codebases to Rust, demonstrating that we can consistently generate reliable Rust translations for projects up to 9,700 lines of code and 780 functions, with an average of 73% of functions successfully validated for I/O equivalence, considerably higher than any existing work.",0.3365384615384615,https://openalex.org/W4411267085,"Scalable, Validated Code Translation of Entire Projects using Large Language Models",2025.0,7.0,30.0,18.8571,False,https://doi.org/10.1145/3729315
TITLE:train:1682,"Proceedings of the 6th Workshop on Formal Methods for ML-Enabled Autonomous Systems, FoMLAS@CAV 2023, Paris, France, July 17-18, 2023.",False,"Formal verification has emerged as a promising method to ensure the safety and reliability of neural networks. However, many relevant properties, such as fairness or global robustness, pertain to the entire input space. If one applies verification techniques naively, the neural network is checked even on inputs that do not occur in the real world and have no meaning. To tackle this shortcoming, we propose the VeriFlow architecture as a flow-based density model tailored to allow any verification approach to restrict its search to some data distribution of interest. We argue that our architecture is particularly well suited for this purpose because of two major properties. First, we show that the transformation that is defined by our model is piecewise affine. Therefore, the model allows the usage of verifiers based on constraint solving with linear arithmetic. Second, upper density level sets (UDL) of the data distribution are definable via linear constraints in the latent space. As a consequence, representations of UDLs specified by a given probability are effectively computable in the latent space. This property allows for effective verification with a fine-grained, probabilistically interpretable control of how (a-)typical the inputs subject to verification are.",0.2436548223350254,https://openalex.org/W7138067321,VeriFlow: Modeling Distributions for Neural Network Verification,2026.0,0.0,0.0,0.0,False,https://doi.org/10.1609/aaai.v40i33.40030
TITLE:train:1683,PAC Statistical Model Checking of Mean Payoff in Discrete- and Continuous-Time MDP.,True,"Abstract Markov decision processes (MDP) and continuous-time MDP (CTMDP) are the fundamental models for non-deterministic systems with probabilistic uncertainty. Mean payoff (a.k.a. long-run average reward) is one of the most classic objectives considered in their context. We provide the first algorithm to compute mean payoff probably approximately correctly in unknown MDP; further, we extend it to unknown CTMDP. We do not require any knowledge of the state space, only a lower bound on the minimum transition probability, which has been advocated in literature. In addition to providing probably approximately correct (PAC) bounds for our algorithm, we also demonstrate its practical nature by running experiments on standard benchmarks.",1.0,https://openalex.org/W4289874439,PAC Statistical Model Checking of Mean Payoff in Discrete- and Continuous-Time MDP,2022.0,8.0,30.0,5.3113,False,https://doi.org/10.1007/978-3-031-13188-2_1
TITLE:train:1684,Distilling Constraints in Zero-Knowledge Protocols.,True,"Abstract The most widely used Zero-Knowledge (ZK) protocols require provers to prove they know a solution to a computational problem expressed as a Rank-1 Constraint System (R1CS). An R1CS is essentially a system of non-linear arithmetic constraints over a set of signals, whose security level depends on its non-linear part only, as the linear (additive) constraints can be easily solved by an attacker. Distilling the essential constraints from an R1CS by removing the part that does not contribute to its security is important, not only to reduce costs (time and space) of producing the ZK proofs, but also to reveal to cryptographic programmers the real hardness of their proofs. In this paper, we formulate the problem of distilling constraints from an R1CS as the (hard) problem of simplifying constraints in the realm of non-linearity. To the best of our knowledge, it is the first time that constraint-based techniques developed in the context of formal methods are applied to the challenging problem of analysing and optimizing ZK protocols.",1.0,https://openalex.org/W4290087461,Distilling Constraints in Zero-Knowledge Protocols,2022.0,7.0,15.0,2.3965,False,https://doi.org/10.1007/978-3-031-13185-1_21
TITLE:train:1685,SolCMC: Solidity Compiler&apos;s Model Checker.,False,,0.0,,,,,,,False,
TITLE:train:1686,Sampling-Based Verification of CTMCs with Uncertain Rates.,True,"Abstract We employ uncertain parametric CTMCs with parametric transition rates and a prior on the parameter values. The prior encodes uncertainty about the actual transition rates, while the parameters allow dependencies between transition rates. Sampling the parameter values from the prior distribution then yields a standard CTMC, for which we may compute relevant reachability probabilities. We provide a principled solution, based on a technique called scenario-optimization, to the following problem: From a finite set of parameter samples and a user-specified confidence level, compute prediction regions on the reachability probabilities. The prediction regions should (with high probability) contain the reachability probabilities of a CTMC induced by any additional sample. To boost the scalability of the approach, we employ standard abstraction techniques and adapt our methodology to support approximate reachability probabilities. Experiments with various well-known benchmarks show the applicability of the approach.",1.0,https://openalex.org/W4280651927,Sampling-Based Verification of CTMCs with Uncertain Rates,2022.0,1.0,50.0,0.6638,False,https://doi.org/10.1007/978-3-031-13188-2_2
TITLE:train:1687,Reachability of Koopman Linearized Systems Using Random Fourier Feature Observables and Polynomial Zonotope Refinement.,True,"Abstract Koopman operator linearization approximates nonlinear systems of differential equations with higher-dimensional linear systems. For formal verification using reachability analysis, this is an attractive conversion, as highly scalable methods exist to compute reachable sets for linear systems. However, two main challenges are present with this approach, both of which are addressed in this work. First, the approximation must be sufficiently accurate for the result to be meaningful, which is controlled by the choice of observable functions during Koopman operator linearization. By using random Fourier features as observable functions, the process becomes more systematic than earlier work, while providing a higher-accuracy approximation. Second, although the higher-dimensional system is linear, simple convex initial sets in the original space can become complex non-convex initial sets in the linear system. We overcome this using a combination of Taylor model arithmetic and polynomial zonotope refinement. Compared with prior work, the result is more efficient, more systematic and more accurate.",1.0,https://openalex.org/W4290087483,Reachability of Koopman Linearized Systems Using Random Fourier Feature Observables and Polynomial Zonotope Refinement,2022.0,14.0,42.0,14.8686,False,https://doi.org/10.1007/978-3-031-13185-1_24
TITLE:train:1688,Automatic Generation of Attacker Contracts in Solidity.,False,"Blockchain technology is believed by many to be a game changer in many application domains. While the first generation of blockchain technology (i.e., Blockchain 1.0) is almost exclusively used for cryptocurrency, the second generation (i.e., Blockchain 2.0), as represented by Ethereum, is an open and decentralized platform enabling a new paradigm of computing—Decentralized Applications (DApps) running on top of blockchains. The rich applications and semantics of DApps inevitably introduce many security vulnerabilities, which have no counterparts in pure cryptocurrency systems like Bitcoin. Since Ethereum is a new, yet complex, system, it is imperative to have a systematic and comprehensive understanding on its security from a holistic perspective, which was previously unavailable in the literature. To the best of our knowledge, the present survey, which can also be used as a tutorial, fills this void. We systematize three aspects of Ethereum systems security: vulnerabilities, attacks, and defenses. We draw insights into vulnerability root causes, attack consequences, and defense capabilities, which shed light on future research directions.",0.3736263736263736,https://openalex.org/W3034459010,A Survey on Ethereum Systems Security,2020.0,467.0,80.0,72.1104,False,https://doi.org/10.1145/3391195
TITLE:train:1689,SMT-Based Translation Validation for Machine Learning Compiler.,True,"Abstract Machine learning compilers are large software containing complex transformations for deep learning models, and any buggy transformation may cause a crash or silently bring a regression to the prediction accuracy and performance. This paper proposes an SMT-based translation validation framework for Multi-Level IR (MLIR), a compiler framework used by many deep learning compilers. It proposes an SMT encoding tailored for translation validation that is an over-approximation of the FP arithmetic and reduction operations. It performs abstraction refinement if validation fails. We also propose a new approach for encoding arithmetic properties of reductions in SMT. We found mismatches between the specification and implementation of MLIR, and validated high-level transformations for , , and with proper splitting.",1.0,https://openalex.org/W4289874447,SMT-Based Translation Validation for Machine Learning Compiler,2022.0,11.0,32.0,7.2731,False,https://doi.org/10.1007/978-3-031-13188-2_19
TITLE:train:1690,Oblivious Online Monitoring for Safety LTL Specification via Fully Homomorphic Encryption.,True,"Abstract In many Internet of Things (IoT) applications, data sensed by an IoT device are continuously sent to the server and monitored against a specification. Since the data often contain sensitive information, and the monitored specification is usually proprietary, both must be kept private from the other end. We propose a protocol to conduct oblivious online monitoring —online monitoring conducted without revealing the private information of each party to the other—against a safety LTL specification. In our protocol, we first convert a safety LTL formula into a DFA and conduct online monitoring with the DFA. Based on fully homomorphic encryption (FHE) , we propose two online algorithms ( Reverse and Block ) to run a DFA obliviously. We prove the correctness and security of our entire protocol. We also show the scalability of our algorithms theoretically and empirically. Our case study shows that our algorithms are fast enough to monitor blood glucose levels online, demonstrating our protocol’s practical relevance.",1.0,https://openalex.org/W4281651141,Oblivious Online Monitoring for Safety LTL Specification via Fully Homomorphic Encryption,2022.0,4.0,32.0,1.3694,False,https://doi.org/10.1007/978-3-031-13185-1_22
TITLE:train:1691,Data-Driven Invariant Learning for Probabilistic Programs.,True,"Abstract Morgan and McIver’s weakest pre-expectation framework is one of the most well-established methods for deductive verification of probabilistic programs. Roughly, the idea is to generalize binary state assertions to real-valued expectations , which can measure expected values of probabilistic program quantities. While loop-free programs can be analyzed by mechanically transforming expectations, verifying loops usually requires finding an invariant expectation , a difficult task. We propose a new view of invariant expectation synthesis as a regression problem: given an input state, predict the average value of the post-expectation in the output distribution. Guided by this perspective, we develop the first data-driven invariant synthesis method for probabilistic programs. Unlike prior work on probabilistic invariant inference, our approach can learn piecewise continuous invariants without relying on template expectations. We also develop a data-driven approach to learn sub-invariants from data, which can be used to upper- or lower-bound expected values. We implement our approaches and demonstrate their effectiveness on a variety of benchmarks from the probabilistic programming literature.",1.0,https://openalex.org/W3167391728,Data-Driven Invariant Learning for Probabilistic Programs,2022.0,18.0,48.0,11.2742,False,https://doi.org/10.1007/978-3-031-13185-1_3
TITLE:train:1692,"MEV-Freedom, in DeFi and Beyond (Invited Talk).",False,"Part II, 'How Decentralised Security is Organised,’ examines the actors, infrastructures, and incentives that shape security practices in Web3—from the structural insecurity of digital infrastructure to the emergent role of white hat hackers and collaborative security initiatives they coordinate. This chapter introduces a new protagonist in the security landscape: the blockchain white hat hacker. Far from operating in the shadows, this actors play a vital role in the moral, political, and economic landscape of blockchains by helping to safeguard decentralised systems. This chapter examines the practices, motivations and incentives—both financial, moral, and reputational—that drive white hat activity, highlighting how these individuals contribute to vulnerability disclosure, incident response and the overall resilience of the blockchain ecosystem. In doing so, it situates white hats not as central figures in the evolving ecosystem of decentralised security governance.",0.3013698630136986,https://openalex.org/W7160211721,Blockchain white hat hackers,2026.0,0.0,0.0,0.0,False,https://doi.org/10.7765/9781526187109.00010
TITLE:train:1693,Abstraction Modulo Stability for Reverse Engineering.,True,"Abstract The analysis of legacy systems requires the automated extraction of high-level specifications. We propose a framework, called Abstraction Modulo Stability, for the analysis of transition systems operating in stable states, and responding with run-to-completion transactions to external stimuli. The abstraction captures the effects of external stimuli on the system state, and describes it in the form of a finite state machine. This approach is parametric on a set of predicates of interest and the definition of stability. We consider some possible stability definitions which yield different practically relevant abstractions, and propose a parametric algorithm for abstraction computation. The obtained FSM is extended with guards and effects on a given set of variables of interest. The framework is evaluated in terms of expressivity and adequacy within an industrial project with the Italian Railway Network, on reverse engineering tasks of relay-based interlocking circuits to extract specifications for a computer-based reimplementation.",1.0,https://openalex.org/W4290087428,Abstraction Modulo Stability for Reverse Engineering,2022.0,6.0,15.0,3.3189,False,https://doi.org/10.1007/978-3-031-13185-1_23
TITLE:train:1694,Formal Specification for Learning-Enabled Autonomous Systems.,True,,1.0,https://openalex.org/W4312391565,Formal Specification for Learning-Enabled Autonomous Systems,2022.0,8.0,28.0,4.6474,False,https://doi.org/10.1007/978-3-031-21222-2_8
TITLE:train:1695,Software Verification of Hyperproperties Beyond k-Safety.,True,"Abstract Temporal hyperproperties are system properties that relate multiple execution traces. For (finite-state) hardware, temporal hyperproperties are supported by model checking algorithms, and tools for general temporal logics like HyperLTL exist. For (infinite-state) software, the analysis of temporal hyperproperties has, so far, been limited to k -safety properties, i.e., properties that stipulate the absence of a bad interaction between any k traces. In this paper, we present an automated method for the verification of $$\forall ^k\exists ^l$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msup><mml:mo>∀</mml:mo><mml:mi>k</mml:mi></mml:msup><mml:msup><mml:mo>∃</mml:mo><mml:mi>l</mml:mi></mml:msup></mml:mrow></mml:math> -safety properties in infinite-state systems. A $$\forall ^k\exists ^l$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msup><mml:mo>∀</mml:mo><mml:mi>k</mml:mi></mml:msup><mml:msup><mml:mo>∃</mml:mo><mml:mi>l</mml:mi></mml:msup></mml:mrow></mml:math> -safety property stipulates that for any k traces, there exist l traces such that the resulting $$k+l$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>k</mml:mi><mml:mo>+</mml:mo><mml:mi>l</mml:mi></mml:mrow></mml:math> traces do not interact badly. This combination of universal and existential quantification enables us to express many properties beyond k -safety, including, for example, generalized non-interference or program refinement. Our method is based on a strategy-based instantiation of existential trace quantification combined with a program reduction, both in the context of a fixed predicate abstraction. Notably, our framework allows for mutual dependence of strategy and reduction.",1.0,https://openalex.org/W4281790162,Software Verification of Hyperproperties Beyond k-Safety,2022.0,3.0,42.0,1.9913,False,https://doi.org/10.1007/978-3-031-13185-1_17
TITLE:train:1697,Data-driven Numerical Invariant Synthesis with Automatic Generation of Attributes.,True,"Abstract We propose a data-driven algorithm for numerical invariant synthesis and verification. The algorithm is based on the ICE-DT schema for learning decision trees from samples of positive and negative states and implications corresponding to program transitions. The main issue we address is the discovery of relevant attributes to be used in the learning process of numerical invariants. We define a method for solving this problem guided by the data sample. It is based on the construction of a separator that covers positive states and excludes negative ones, consistent with the implications. The separator is constructed using an abstract domain representation of convex sets. The generalization mechanism of the decision tree learning from the constraints of the separator allows the inference of general invariants, accurate enough for proving the targeted property. We implemented our algorithm and showed its efficiency.",1.0,https://openalex.org/W4290087492,Data-driven Numerical Invariant Synthesis with Automatic Generation of Attributes,2022.0,5.0,30.0,2.5225,False,https://doi.org/10.1007/978-3-031-13185-1_14
TITLE:train:1702,Multi: A Formal Playground for Multi-Smart Contract Interaction.,True,"Blockchains are maintained by a network of participants that run algorithms designed to maintain collectively a distributed machine tolerant to Byzantine attacks. From the point of view of users, blockchains provide the illusion of centralized computers that perform trustable verifiable computations, where all computations are deterministic and the results cannot be manipulated or undone. Smart-contracts are written in a special-purpose programming language with deterministic semantics. Each transaction begins with an invocation from an external user to a smart contract. Contracts have local storage and can call other contracts, and more importantly, they store, send and receive cryptocurrency. It is very important to guarantee that contracts are correct before deployment since their code cannot be modified afterward deployment. However, the resulting ecosystem makes it very difficult to reason about program correctness, since contracts can be executed by malicious users or malicious contracts can be designed to exploit other contracts that call them. Many attacks and bugs are caused by unexpected interactions between multiple contracts, the attacked contract and unknown code that performs the exploit. Moreover, there is a very aggressive competition between different blockchains to expand their user base. Ideas are implemented fast and blockchains compete to offer and adopt new features quickly. In this paper, we propose a formal extensible playground that allows reasoning about multi-contract interactions to ultimately prove properties before features are incorporated into the real blockchain. We implemented a model of computation that models the execution platform, abstracts the internal code of each individual contract and focuses on contract interactions. Moreover, we show how many features, existing or proposed, can be used to reason about multi-contract interactions.",1.0,https://openalex.org/W4285596293,Multi: A Formal Playground for Multi-Smart Contract Interaction,2022.0,1.0,0.0,0.319,False,https://doi.org/10.4230/oasics.fmbc.2022.5
TITLE:train:1703,Sound and Complete Certificates for Quantitative Termination Analysis of Probabilistic Programs.,True,"Abstract We consider the quantitative problem of obtaining lower-bounds on the probability of termination of a given non-deterministic probabilistic program. Specifically, given a non-termination threshold $$p \in [0, 1],$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>p</mml:mi> <mml:mo>∈</mml:mo> <mml:mo>[</mml:mo> <mml:mn>0</mml:mn> <mml:mo>,</mml:mo> <mml:mn>1</mml:mn> <mml:mo>]</mml:mo> <mml:mo>,</mml:mo> </mml:mrow> </mml:math> we aim for certificates proving that the program terminates with probability at least $$1-p$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mn>1</mml:mn> <mml:mo>-</mml:mo> <mml:mi>p</mml:mi> </mml:mrow> </mml:math> . The basic idea of our approach is to find a terminating stochastic invariant, i.e. a subset $$ SI $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>SI</mml:mi> </mml:mrow> </mml:math> of program states such that (i) the probability of the program ever leaving $$ SI $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>SI</mml:mi> </mml:mrow> </mml:math> is no more than p , and (ii) almost-surely, the program either leaves $$ SI $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>SI</mml:mi> </mml:mrow> </mml:math> or terminates. While stochastic invariants are already well-known, we provide the first proof that the idea above is not only sound, but also complete for quantitative termination analysis. We then introduce a novel sound and complete characterization of stochastic invariants that enables template-based approaches for easy synthesis of quantitative termination certificates, especially in affine or polynomial forms. Finally, by combining this idea with the existing martingale-based methods that are relatively complete for qualitative termination analysis, we obtain the first automated, sound, and relatively complete algorithm for quantitative termination analysis. Notably, our completeness guarantees for quantitative termination analysis are as strong as the best-known methods for the qualitative variant. Our prototype implementation demonstrates the effectiveness of our approach on various probabilistic programs. We also demonstrate that our algorithm certifies lower bounds on termination probability for probabilistic programs that are beyond the reach of previous methods.",1.0,https://openalex.org/W4281612951,Sound and Complete Certificates for Quantitative Termination Analysis of Probabilistic Programs,2022.0,27.0,46.0,17.2467,False,https://doi.org/10.1007/978-3-031-13185-1_4
TITLE:train:1705,Does a Program Yield the Right Distribution? - Verifying Probabilistic Programs via Generating Functions.,True,"We study discrete probabilistic programs with potentially unbounded looping behaviors over an infinite state space. We present, to the best of our knowledge, the first decidability result for the problem of determining whether such a program generates exactly a specified distribution over its outputs (provided the program terminates almost surely). The class of distributions that can be specified in our formalism consists of standard distributions (geometric, uniform, etc.) and finite convolutions thereof. Our method relies on representing these (possibly infinite-support) distributions as probability generating functions which admit effective arithmetic operations. We have automated our techniques in a tool called prodigy, which supports automatic invariance checking, compositional reasoning of nested loops, and efficient queries on various quantities of to the output distribution, as demonstrated by experiments.",0.9902912621359224,https://openalex.org/W4228998405,Does a Program Yield the Right Distribution? Verifying Probabilistic Programs via Generating Functions,2022.0,1.0,0.0,,False,https://doi.org/10.48550/arxiv.2205.01449
TITLE:train:1706,Hemiola: A DSL and Verification Tools to Guide Design and Proof of Hierarchical Cache-Coherence Protocols.,True,"Abstract Cache-coherence protocols have been one of the greatest challenges in formal verification of hardware, due to their central complication of executing multiple memory-access transactions concurrently within a distributed message-passing system. In this paper, we introduce Hemiola, a framework embedded in Coq that guides the user to design protocols that never experience inconsistent interleavings while handling transactions concurrently. The framework provides a DSL, where any protocol designed in the DSL always satisfies the serializability property, allowing a user to verify the protocol assuming that transactions are executed one-at-a-time. Hemiola also provides a novel invariant proof method, for protocols designed in Hemiola, that only requires considering execution histories without interleaved memory accesses. We used Hemiola to design and prove hierarchical MSI and MESI protocols as case studies. We also demonstrated that the case-study protocols are hardware-synthesizable, by using a compilation/synthesis toolchain targeting FPGAs.",1.0,https://openalex.org/W4289874386,Hemiola: A DSL and Verification Tools to Guide Design and Proof of Hierarchical Cache-Coherence Protocols,2022.0,6.0,33.0,3.3196,False,https://doi.org/10.1007/978-3-031-13188-2_16
TITLE:train:1708,Verified Erasure Correction in Coq with MathComp and VST.,True,"Abstract Most methods of data transmission and storage are prone to errors, leading to data loss. Forward erasure correction (FEC) is a method to allow data to be recovered in the presence of errors by encoding the data with redundant parity information determined by an error-correcting code. There are dozens of classes of such codes, many based on sophisticated mathematics, making them difficult to verify using automated tools. In this paper, we present a formal, machine-checked proof of a C implementation of FEC based on Reed-Solomon coding. The C code has been actively used in network defenses for over 25 years, but the algorithm it implements was partially unpublished, and it uses certain optimizations whose correctness was unknown even to the code’s authors. We use Coq’s Mathematical Components library to prove the algorithm’s correctness and the Verified Software Toolchain to prove that the C program correctly implements this algorithm, connecting both using a modular, well-encapsulated structure that could easily be used to verify a high-speed, hardware version of this FEC. This is the first end-to-end, formal proof of a real-world FEC implementation; we verified all previously unknown optimizations and found a latent bug in the code.",1.0,https://openalex.org/W4289922264,Verified Erasure Correction in Coq with MathComp and VST,2022.0,4.0,22.0,2.4593,False,https://doi.org/10.1007/978-3-031-13188-2_14
TITLE:train:1709,Sound Automation of Magic Wands.,True,"Abstract The magic wand $$\mathbin {-\!\!*}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mo>-</mml:mo><mml:mspace/><mml:mspace/><mml:mrow/><mml:mo>∗</mml:mo></mml:mrow></mml:math> (also called separating implication) is a separation logic connective commonly used to specify properties of partial data structures, for instance during iterative traversals. A footprint of a magic wand formula ""Equation missing""is a state that, combined with any state in which A holds, yields a state in which B holds. The key challenge of proving a magic wand (also called packaging a wand) is to find such a footprint. Existing package algorithms either have a high annotation overhead or, as we show in this paper, are unsound. We present a formal framework that precisely characterises a wide design space of possible package algorithms applicable to a large class of separation logics. We prove in Isabelle/HOL that our formal framework is sound and complete, and use it to develop a novel package algorithm that offers competitive automation and is sound. Moreover, we present a novel, restricted definition of wands and prove in Isabelle/HOL that it is possible to soundly combine fractions of such wands, which is not the case for arbitrary wands. We have implemented our techniques for the Viper language, and demonstrate that they are effective in practice.",1.0,https://openalex.org/W4289924505,Sound Automation of Magic Wands,2022.0,6.0,33.0,2.0542,False,https://doi.org/10.1007/978-3-031-13188-2_7
TITLE:train:1712,From Spot 2.0 to Spot 2.10: What&apos;s New?,False,,0.2117647058823529,https://openalex.org/W2596624061,Standards of Medical Care in Diabetes—2010,2009.0,3465.0,452.0,239.2638,False,https://doi.org/10.2337/dc10-s011
TITLE:train:1714,PoS4MPC: Automated Security Policy Synthesis for Secure Multi-party Computation.,True,"Abstract Secure multi-party computation (MPC) is a promising technique for privacy-persevering applications. A number of MPC frameworks have been proposed to reduce the burden of designing customized protocols, allowing non-experts to quickly develop and deploy MPC applications. To improve performance, recent MPC frameworks allow users to declare variables secret only for these which are to be protected. However, in practice, it is usually highly non-trivial for non-experts to specify secret variables: declaring too many degrades the performance while declaring too less compromises privacy. To address this problem, in this work we propose an automated security policy synthesis approach to declare as few secret variables as possible but without compromising security. Our approach is a synergistic integration of type inference and symbolic reasoning. The former is able to quickly infer a sound—but sometimes conservative—security policy, whereas the latter allows to identify secret variables in a security policy that can be declassified in a precise manner. Moreover, the results from symbolic reasoning are fed back to type inference to refine the security types even further. We implement our approach in a new tool PoS4MPC . Experimental results on five typical MPC applications confirm the efficacy of our approach.",1.0,https://openalex.org/W4290087514,PoS4MPC: Automated Security Policy Synthesis for Secure Multi-party Computation,2022.0,4.0,33.0,1.3687,False,https://doi.org/10.1007/978-3-031-13185-1_19
TITLE:train:1716,Information Flow Guided Synthesis.,True,"Abstract Compositional synthesis relies on the discovery of assumptions, i.e., restrictions on the behavior of the remainder of the system that allow a component to realize its specification. In order to avoid losing valid solutions, these assumptions should be necessary conditions for realizability. However, because there are typically many different behaviors that realize the same specification, necessary behavioral restrictions often do not exist. In this paper, we introduce a new class of assumptions for compositional synthesis, which we call information flow assumptions . Such assumptions capture an essential aspect of distributed computing, because components often need to act upon information that is available only in other components. The presence of a certain flow of information is therefore often a necessary requirement, while the actual behavior that establishes the information flow is unconstrained. In contrast to behavioral assumptions, which are properties of individual computation traces, information flow assumptions are hyperproperties , i.e., properties of sets of traces. We present a method for the automatic derivation of information-flow assumptions from a temporal logic specification of the system. We then provide a technique for the automatic synthesis of component implementations based on information flow assumptions. This provides a new compositional approach to the synthesis of distributed systems. We report on encouraging first experiments with the approach, carried out with the BoSyHyper synthesis tool.",1.0,https://openalex.org/W4289923117,Information Flow Guided Synthesis,2022.0,4.0,23.0,2.4593,False,https://doi.org/10.1007/978-3-031-13188-2_25
