lookup_id,doi_norm,found,abstract,publisher,type,container_title,subjects
DOI:10.4204/eptcs.306.30,10.4204/eptcs.306.30,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.31,10.4204/eptcs.306.31,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.32,10.4204/eptcs.306.32,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.33,10.4204/eptcs.306.33,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.34,10.4204/eptcs.306.34,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.35,10.4204/eptcs.306.35,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.39,10.4204/eptcs.306.39,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.40,10.4204/eptcs.306.40,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.50,10.4204/eptcs.306.50,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.53,10.4204/eptcs.306.53,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.54,10.4204/eptcs.306.54,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.57,10.4204/eptcs.306.57,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.59,10.4204/eptcs.306.59,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.60,10.4204/eptcs.306.60,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.24,10.4204/eptcs.306.24,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.51,10.4204/eptcs.306.51,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.55,10.4204/eptcs.306.55,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.23,10.4204/eptcs.306.23,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.58,10.4204/eptcs.306.58,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.4204/eptcs.306.61,10.4204/eptcs.306.61,True,,Open Publishing Association,journal-article,Electronic Proceedings in Theoretical Computer Science,
DOI:10.29007/sclq,10.29007/sclq,True,"An epistemic logic program is a set of rules written in the language of Epistemic Specifications, an extension of the language of answer set programming that provides for more powerful introspective reasoning through the use of modal operators K and M. We propose adding a new construct to Epistemic Specifications called a world view constraint that provides a universal device for expressing global constraints in the various versions of the language. We further propose the use of subjective literals (literals preceded by K or M) in rule heads as syntactic sugar for world view constraints. Additionally, we provide an algorithm for finding the world views of such programs.",EasyChair,report-series,EasyChair Preprints,
DOI:10.24963/kr.2025/78,10.24963/kr.2025/78,True,"Recently, the Manna-Pnueli Hierarchy has been used to define the temporal logics LTLf+ and PPLTL+, which allow to use finite-trace LTLf/PPLTL techniques in infinite-trace settings while achieving the expressiveness of full LTL. In this paper, we present the first actual solvers for reactive synthesis in these logics. These are based on games on graphs that leverage DFA-based techniques from LTLf/PPLTL to construct the game arena. We start with a symbolic solver based on Emerson-Lei games, which reduces lower-class properties (guarantee, safety) to higher ones (recurrence, persistence) before solving the game. We then introduce Manna-Pnueli games, which natively embed Manna-Pnueli objectives into the arena. These games are solved by composing solutions to a DAG of simpler Emerson-Lei games, resulting in a provably more efficient approach. We implemented the solvers and practically evaluated their performance on a range of representative formulas. The results show that Manna-Pnueli games often offer significant advantages, though not universally, indicating that combining both approaches could further enhance practical performance.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2025/2,10.24963/kr.2025/2,True,"Given a relational specification between inputs and outputs as a logic formula, the problem of functional synthesis is to automatically synthesize a function from inputs to outputs satisfying the relation. Recently, a rich line of work has emerged tackling this problem for specifications in different theories, from Boolean to general first-order logic. In this paper, we launch an investigation of this problem for the theory of Presburger Arithmetic, that we call Presburger Functional Synthesis (PFnS). We show that PFnS can be solved in EXPTIME and provide a matching exponential lower bound. This is unlike the case for Boolean functional synthesis (BFnS), where only conditional exponential lower bounds are known. Further, we show that PFnS for one input and one output variable is as hard as BFnS in general. We then identify a special normal form, called PSyNF, for the specification formula that guarantees poly-time and poly-size solvability of PFnS. We prove several properties of PSyNF, including how to check and compile to this form, and conditions under which any other form that guarantees poly-time solvability of PFnS can be compiled in poly-time to PSyNF. Finally, we identify a syntactic normal form that is easier to check but is exponentially less succinct than PSyNF.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2025/66,10.24963/kr.2025/66,True,"Description Logics (DLs) excel at representing structured knowledge in several application domains, but fall very short when it comes to reasoning about their numeric aspects. We consider the expressive DL ALCHOIQ with closed predicates and extend it with features ranging over user-specified finite numeric intervals, feature assertions, and local additive constraints on feature values. We illustrate the power of this language for describing problems that involve ontological and numeric reasoning and study reasoning problems that go beyond satisfiability, such as finding models that minimize some costs. We show that these additional numeric modeling and reasoning capabilities can be accommodated by extending a standard reasoning technique for ALCHOIQ using linear inequalities, and the extension does not necessarily increase the worst-case computational cost.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2025/32,10.24963/kr.2025/32,True,"We introduce a general abstract framework for database repairs, where the repair notions are defined using formal logic. We distinguish between integrity constraints and so-called query constraints. The former are used to model consistency and desirable properties of the data (such as functional dependencies and independencies), while the latter relate two database instances according to their answers to the query constraints. The framework allows for a distinction between hard and soft queries, allowing the answers to a core set of queries to be preserved, as well as defining a distance between instances based on query answers. We illustrate how different repair notions from the literature can be modelled in our framework. The framework generalises both set-based and cardinality based repairs to semiring annotated databases. Finally, we initiate a complexity-theoretic analysis of consistent query answering and checking existence of a repair in our setting.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2025/49,10.24963/kr.2025/49,True,"Gradual semantics (GS) have demonstrated great potential in argumentation, in particular for deploying quantitative bipolar argumentation frameworks (QBAFs) in a number of real-world settings, from judgmental forecasting to explainable AI. In this paper, we provide a novel methodology for obtaining GS for statement graphs, a form of structured argumentation framework, where arguments and relations between them are built from logical statements. Our methodology differs from existing approaches in the literature in two main ways. First, it naturally accommodates incomplete information, so that arguments with partially specified premises can play a meaningful role in the evaluation. Second, it is modularly defined to leverage on any GS for QBAFs. We also define a set of novel properties for our GS and study their suitability alongside a set of existing properties (adapted to our setting) for two instantiations of our GS, demonstrating their advantages over existing approaches.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2025/34,10.24963/kr.2025/34,True,"The chase is a ubiquitous algorithm in database theory. However, for existential rules (aka tuple-generating dependencies), its termination is not guaranteed, and even undecidable in general. The problem of termination becomes particularly difficult for the restricted (or standard) chase, for which the order of rule application matters. Thus, decidability of restricted chase termination is still open for many well-behaved classes such as linear or guarded multi-headed rules. We make a step forward by showing that all-instances restricted chase termination is decidable in the linear multi-headed case.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2025/48,10.24963/kr.2025/48,True,"Knowledge graph (KG) embedding methods learn geometric representations of entities and relations to predict plausible missing knowledge. These representations are typically assumed to capture rule-like inference patterns. However, our theoretical understanding of which inference patterns can be captured remains limited. Ideally, KG embedding methods should be expressive enough such that for any set of rules, there exist relation embeddings that exactly capture these rules. This principle has been studied within the framework of region-based embeddings, but existing models are severely limited in the kinds of rule bases that can be captured. We argue that this stems from the fact that entity embeddings are only compared in a coordinate-wise fashion. As an alternative, we propose \modelName, a simple model based on ordering constraints that can faithfully capture a much larger class of rule bases than existing approaches. Most notably, RESHUFFLE can capture bounded inference w.r.t. arbitrary sets of closed path rules. The entity embeddings in our framework can be learned by a Graph Neural Network (GNN), which effectively acts as a differentiable rule base.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2025/38,10.24963/kr.2025/38,True,"The Game Description Language (GDL) is a widely used formalism for specifying the rules of general games. Writing correct GDL descriptions can be challenging, especially for non-experts. Automated theorem proving has been proposed to assist game design by verifying if a GDL description satisfies desirable logical properties. However, when a description is proved to be faulty, the repair task itself can only be done manually. Motivated by the work on repairing unsolvable planning domain descriptions, we define a more general problem of finding minimal repairs for GDL descriptions that violate formal requirements, and we provide complexity results for various computational problems related to minimal repair. Moreover, we present an Answer Set Programming-based encoding for solving the minimal repair problem and demonstrate its application for automatically repairing ill-defined game descriptions.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the TwentySecond International Conference on Principles of Knowledge Representation and Reasoning,
