source_split,id,title,score,p1,p2,p3,p4,p5,source,text_out,error
public_test,1768,A Temporal Logic for Asynchronous Hyperproperties.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,718,Connecting Proof Theory and Knowledge Representation: Sequent Calculi and the Chase with Existential Rules.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
public_test,1978,When Human Intuition Fails: Using Formal Methods to Find an Error in the &quot;Proof&quot; of a Multi-agent Protocol.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,1232,Limiting Logical Violations in Ontology Alignnment Through Negotiation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,996,Modeling Affordances and Functioning for Personalized Robotic Assistance.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2791,Reachability in Vector Addition Systems is Primitive-Recursive in Fixed Dimension.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1773,An SMT Solver for Regular Expressions and Linear Arithmetic over String Length.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1011,Modelling ICU Patients to Improve Care Requirements and Outcome Prediction of Acute Respiratory Distress Syndrome: A Supervised Learning Approach.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2419,Bounding the Weisfeiler-Leman Dimension via a Depth Analysis of I/R-Trees.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,884,Projective Beth Definability and Craig Interpolation for Relational Query Optimization (Material to Accompany Invited Talk).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1824,Implicit Semi-Algebraic Abstraction for Polynomial Dynamical Systems.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1986,Automated Hypersafety Verification.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2037,Rely-Guarantee Reasoning About Concurrent Memory Management in Zephyr RTOS.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2962,Linear combinations of unordered data vectors.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1508,"Computer Aided Verification - 37th International Conference, CAV 2025, Zagreb, Croatia, July 23-25, 2025, Proceedings, Part III",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1032,Introduction.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1061,Relaxing and Restraining Queries for OBDA - Extended Abstract.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,1299,"Policies, Penalties, and Autonomous Agents.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2903,"Species, Profunctors and Taylor Expansion Weighted by SMCC: A Unified Framework for Modelling Nondeterministic, Probabilistic and Quantum Programs.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,857,Safe Learning of Lifted Action Models.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
public_test,2421,Composing Codensity Bisimulations.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1806,Interpolation and Model Checking for Nonlinear Arithmetic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2973,The Weisfeiler-Leman dimension of planar graphs is at most 3.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1172,Post-quantum security: Power Analysis of NTRUEncrypt.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1042,When Memory Serves Not So Well - Memory Errors 30 Years Later.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1007,Deep Learning for Haemodialysis Time Series Classification.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2505,Weak Similarity in Higher-Order Mathematical Operational Semantics.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,920,An Optimization Approach to Robust Goal Obfuscation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,1583,"Formal Specification of the Cardano Blockchain Ledger, Mechanized in Agda.",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2022,Incremental Determinization for Quantifier Elimination and Functional Synthesis.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2951,Unrestricted stone duality for Markov processes.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2381,On the Decidability of Monadic Second-Order Logic with Arithmetic Predicates.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,863,Diagnosis of Active Systems with Abstract Observations and Compiled Knowledge.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,1444,Counterexample-Guided Commutativity.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1060,Synthesis under Assumptions.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,748,Act for Your Duties but Maintain Your Rights.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2989,Revisiting reachability in timed automata.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,3008,The algebraic dichotomy conjecture for infinite domain Constraint Satisfaction Problems.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2469,The Big-O Problem for Max-Plus Automata is Decidable (PSPACE-Complete).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1068,Bisimulations for Logics of Strategies: A Study in Expressiveness and Verification.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2258,PSI: Exact Symbolic Inference for Probabilistic Programs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,3069,Infinitary Lambda Calculi from a Linear Perspective.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1579,Probabilistic Access Policies with Automated Reasoning Support.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,1990,Taming Delays in Dynamical Systems - Unbounded Verification of Delay Differential Equations.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1209,On First-Order μ-Calculus over Situation Calculus Action Theories.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,1649,Solving String Constraints Using SAT.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2120,Solving Quantified Bit-Vectors Using Invertibility Conditions.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2814,Wreath Products of Distributive Forest Algebras.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1313,Metric Temporal Answer Set Programming over Timed Traces.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
public_test,2641,Finite Model Theory of the Triguarded Fragment and Related Logics.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2622,Parameterized Complexity of Elimination Distance to First-Order Logic Properties.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1851,MetaVal: Witness Validation via Verification.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2650,An Algebraic Characterisation of First-Order Logic with Neighbour.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2920,Equivalence of inductive definitions and cyclic proofs under arithmetic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1180,"Principles of Knowledge Representation and Reasoning: Proceedings of the Sixteenth International Conference, KR 2018, Tempe, Arizona, 30 October - 2 November 2018.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2968,A monad for full ground reference cells.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1827,Cameleer: A Deductive Verification Tool for OCaml.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1350,Elect: An Inconsistency Handling Approach for Partially Preordered Lightweight Ontologies.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,1949,Utility of Traffic Information in Dynamic Routing: Is Sharing Information Always Useful?,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2714,Descriptive complexity of real computation and probabilistic independence logic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1737,CEG4N: Counter-Example Guided Neural Network Quantization Refinement.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
public_test,3059,Complexity Theory of (Functions on) Compact Metric Spaces.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1834,Theory Exploration Powered by Deductive Synthesis.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2600,Asynchronous Extensions of HyperLTL.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,729,Eliminating Redundant Actions from Plans Using Classical Planning.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,892,Sahlqvist-type Correspondence Theory for Second-Order Propositional Modal Logic (Short Paper).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,820,Second-Order Specifications and Quantifier Elimination for Consistent Query Answering in Databases (Abstract).,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
public_test,2191,Markov Automata with Multiple Objectives.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1534,Efficient Implementation of an Abstract Domain of Quantified First-Order Formulas.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,896,"Proceedings of the Second Workshop on Second-Order Quantifier Elimination and Related Topics (SOQE 2021) associated with the 18th International Conference on Principles of Knowledge Representation and Reasoning (KR 2021), Online Event, November 4, 2021.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2987,An effectful way to eliminate addiction to dependence.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2658,Alignment Completeness for Relational Hoare Logics.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2549,Zero-One Laws and Almost Sure Valuations of First-Order Logic in Semiring Semantics.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1298,A Simulation for Supply Chains Contract Execution.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1123,"A Comprehensive Framework for Controlled Query Evaluation, Consistent Query Answering and KB Updates in Description Logics.",2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,2326,"The commutativity problem for effective varieties of formal series, and applications.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1573,Approximate Relational Reasoning for Quantum Programs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1664,Automated Tail Bound Analysis for Probabilistic Recurrence Relations.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2734,An Efficient Normalisation Procedure for Linear Temporal Logic and Very Weak Alternating Automata.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,990,Jokes and Belief Revision.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,2230,Solving Parity Games via Priority Promotion.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1441,Structural Operational Semantics for Functional and Security Verification of Pipelined Processors.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1436,Automated Parameterized Verification of a Railway Protection System with Dafny.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2424,A Nominal Approach to Probabilistic Separation Logic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2082,On the Completeness of Verifying Message Passing Programs Under Bounded Asynchrony.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2643,Internal ∞-Categorical Models of Dependent Type Theory : Towards 2LTT Eating HoTT.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1971,Robust Controller Synthesis in Timed Büchi Automata: A Symbolic Approach.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2149,Challenges and Tool Implementation of Hybrid Rapidly-Exploring Random Trees.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1993,Numerically-Robust Inductive Proof Rules for Continuous Dynamical Systems.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2390,Contextual Equivalence for State and Control via Nested Data.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2736,Making Streett Determinization Tight.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1138,Towards Belief Contraction without Compactness.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2690,Temporal Constraint Satisfaction Problems in Fixed-Point Logic.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
public_test,1757,Learning Probabilistic Termination Proofs.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
public_test,1589,Structured Contracts in the EUTxO Ledger Model.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2358,When is the partial map classifier a Sierpiński cone?,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1230,Bayesian Deduction with Subjective Opinions.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,1120,Abductive Diagnosis of Complex Active Systems with Compiled Knowledge.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2495,Boolean symmetric vs. functional PCSP dichotomy.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2492,Evidential Decision Theory via Partial Markov Categories.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2264,Soufflé: On Synthesis of Program Analyzers.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,1481,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2033,Symbolic Monitoring Against Specifications Parametric in Time and Data.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,1704,Proof-Guided Underapproximation Widening for Bounded Model Checking.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2114,Layered Concurrent Programs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1699,Local Search for SMT on Linear Integer Arithmetic.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2854,A Theory of Register Monitors.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2534,Cyclic Implicit Complexity.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1486,Engineering an Efficient Probabilistic Exact Model Counter.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2476,Allegories of Symbolic Manipulations.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2449,Symmetries of Graphs and Structures that Fail to Interpret a Finite Thing.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1465,A Formally Verified IEEE 754 Floating-Point Implementation of Interval Iteration for MDPs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,982,Towards a Logic of Meta-Analysis.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,2664,Normalization for Cubical Type Theory.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,800,A Minimal Deductive System for RDFS with Negative Statements.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
public_test,2017,Verifying Asynchronous Event-Driven Programs Using Partial Abstract Transformers.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,1163,Examining Leakage from Access Counts in ORAM Constructions.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2507,"On Certificates, Expected Runtimes, and Termination in Probabilistic Pushdown Automata.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
public_test,2437,Equivalence and Conditional Independence in Atomic Sheaf Logic.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,2074,Automata vs Linear-Programming Discounted-Sum Inclusion.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1859,PrIC3: Property Directed Reachability for MDPs.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
public_test,2098,Controller Synthesis Made Real: Reach-Avoid Specifications and Linear Dynamics.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,873,The Yoneda Reduction of Polymorphic Types (Abstract).,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
public_test,1644,Certifying the Fairness of KNN in the Presence of Dataset Bias.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
public_test,998,Explainable and Argumentation-based Decision Making with Qualitative Preferences for Diagnostics and Prognostics of Alzheimer&apos;s Disease.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
public_test,2269,A SAT-Based Counterexample Guided Method for Unbounded Synthesis.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2491,Stopping Criteria for Value Iteration on Stochastic Games with Quantitative Objectives.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2707,A Complete Proof System for 1-Free Regular Expressions Modulo Bisimilarity.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1248,Closed Predicates in Description Logics: Results on Combined Complexity.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,1433,Data-Driven Verification of Procedural Programs with Integer Arrays.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
private_test,2339,Reachability and Related Problems in Vector Addition Systems with Nested Zero Tests.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,773,On the Expressive Power of Intermediate and Conditional Effects in Temporal Planning.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,1330,State Transition in Multi-agent Epistemic Domains Using Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
private_test,1561,The Top-Down Solver Verified: Building Confidence in Static Analyzers.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1904,Validation of Abstract Side-Channel Models for Computer Architectures.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,912,Ordinal Polymatrix Games with Incomplete Information.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,2420,Relevant S is Undecidable.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,888,Living Without Beth and Craig: Explicit Definitions and Interpolants without Beth Definability and Craig Interpolation (Abstract of Invited Talk).,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1780,Fast Computation of Strong Control Dependencies.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1395,The Design of the Seventh Answer Set Programming Competition.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
private_test,2551,Temporal Team Semantics Revisited.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1778,Pre-deployment Security Assessment for Cloud Services Through Semantic Reasoning.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,2060,Driver Drowsiness Detection through a Vehicle&apos;s Active Probe Action.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2834,Efficient Algorithms for Asymptotic Bounds on Termination Time in VASS.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2089,Formal Reasoning About the Security of Amazon Web Services.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,744,"Proceedings of the 20th International Conference on Principles of Knowledge Representation and Reasoning, KR 2023, Rhodes, Greece, September 2-8, 2023.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2205,Program Verification Under Weak Memory Consistency Using Separation Logic.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2156,Learning a Static Analyzer from Data.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1229,On Partial Information and Contradictions in Probabilistic Abstract Argumentation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,963,SAT-Based ATL Satisfiability Checking.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2769,Completeness for Game Logic.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,885,DatalogMTL with Negation Under Stable Models Semantics.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
private_test,2712,Modal Intuitionistic Logics as Dialgebraic Logics.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2657,Parametricity and Semi-Cubical Types.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1545,Dynamic Programming for Symbolic Boolean Realizability and Synthesis.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
private_test,1509,"Computer Aided Verification - 37th International Conference, CAV 2025, Zagreb, Croatia, July 23-25, 2025, Proceedings, Part IV",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1791,Summing up Smart Transitions.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2322,Recognisability Equals Definability for Finitely Representable Matroids of Bounded Path-Width.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1838,Synthesizing Invariant Barrier Certificates via Difference-of-Convex Programming.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,749,Discovering User-Interpretable Capabilities of Black-Box Planning Agents.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,947,A Data Complexity and Rewritability Tetrachotomy of Ontology-Mediated Queries with a Covering Axiom.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,981,µ-toksia: An Efficient Abstract Argumentation Reasoner.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,2471,Commutativity in Automated Verification.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2180,Model-Checking Linear-Time Properties of Parametrized Asynchronous Shared-Memory Pushdown Systems.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1895,Global Guidance for Local Generalization in Model Checking.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2113,Delta-Decision Procedures for Exists-Forall Problems over the Reals.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1255,Cognitive Affordance Representations in Uncertain Logic.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
private_test,1893,TarTar: A Timed Automata Repair Tool.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2277,End-to-End Verification of Processors with ISA-Formal.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1955,Sequence Prediction-based Proactive Caching in Vehicular Content Networks.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2346,Initial Algebra Correspondence under Reachability Conditions.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2871,Diagrammatic Reasoning beyond Clifford+T Quantum Mechanics.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,874,Representing and Reasoning with Event Models for Epistemic Planning.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
private_test,2589,Decidability and Complexity in Weakening and Contraction Hypersequent Substructural Logics.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1616,Efficient Sensitivity Analysis for Parametric Robust Markov Chains.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2653,A distributed operational view of Reversible Prime Event Structures.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2305,"Learning Weighted Automata over Number Rings, Concretely and Categorically.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2357,Flipping and Forking.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
